crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_rsm_z,avg_fpar_z
wheat,IN,IN-05-1015,2016,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-0.14508070839305312,-1.5637717052808424
wheat,IN,IN-05-1015,2017,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-0.3516548384353349,-1.6139116244620852
wheat,IN,IN-06-0007,2003,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,1.3635414890462916,-0.8750723623250264
wheat,IN,IN-06-0007,2004,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.3349168530978446,-0.32819885742077465
wheat,IN,IN-06-0007,2005,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.14327827375264143,-1.2126422275514415
wheat,IN,IN-06-0007,2006,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.8313061891221303,-0.5630169124630623
wheat,IN,IN-06-0007,2007,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.7718277204640244,-0.4447624473906027
wheat,IN,IN-06-0007,2008,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.22787134578205362,-0.39399169759843045
wheat,IN,IN-06-0007,2009,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.9376908471237728,-0.34513430647502663
wheat,IN,IN-06-0007,2010,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.9056698286363282,-0.06466262366168672
wheat,IN,IN-06-0007,2011,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.607401639416246,0.06957506080196495
wheat,IN,IN-06-0007,2012,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.6998829442914815,0.18411849999128038
wheat,IN,IN-06-0007,2013,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,2.5632979394585202,0.7136382867369477
wheat,IN,IN-06-0007,2014,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.14004748370807696,1.2290259173616753
wheat,IN,IN-06-0007,2015,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.5696020791517677,1.6487100171774591
wheat,IN,IN-06-0007,2016,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.37540683842200434,1.2738252082387653
wheat,IN,IN-06-0007,2017,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-1.0274151972119976,1.733921223007442
wheat,IN,IN-06-0008,2003,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,1.248331040393313,-1.4521897205984995
wheat,IN,IN-06-0008,2004,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.6774943801710585,-0.15861527476945997
wheat,IN,IN-06-0008,2005,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.5757317050209502,-0.49191947600376373
wheat,IN,IN-06-0008,2006,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.8205708724088968,-0.4263296923852551
wheat,IN,IN-06-0008,2007,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.004365974623872517,0.002988269449338426
wheat,IN,IN-06-0008,2008,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.19860239813771652,-0.34674653733751604
wheat,IN,IN-06-0008,2009,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.8433823972338199,-0.7915500547584878
wheat,IN,IN-06-0008,2010,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.07254492838209878,0.8293432758522935
wheat,IN,IN-06-0008,2011,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.1255412814643753,-0.09315812974270478
wheat,IN,IN-06-0008,2012,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.581785772015747,-0.2557398835756414
wheat,IN,IN-06-0008,2013,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,2.8024179965697456,0.6755156690746057
wheat,IN,IN-06-0008,2014,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.35145671235749837,1.9307907215369151
wheat,IN,IN-06-0008,2015,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.6887787522909758,1.8886613888335255
wheat,IN,IN-06-0008,2016,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.11682154824908546,0.048267768706705017
wheat,IN,IN-06-0008,2017,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-1.184264171105003,1.0837938342934557
wheat,IN,IN-06-0009,2003,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.4090174762695082,-1.1157905738602116
wheat,IN,IN-06-0009,2004,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.8903683742429729,-0.30753627403626044
wheat,IN,IN-06-0009,2005,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-1.0851248350867824,-0.784049153883341
wheat,IN,IN-06-0009,2006,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.7181849574884993,-0.42146235239752655
wheat,IN,IN-06-0009,2007,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.10720173885514482,0.16883400625192385
wheat,IN,IN-06-0009,2008,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.46583785505366015,-0.25697924580911896
wheat,IN,IN-06-0009,2009,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.5361763193783305,-0.6661083494793049
wheat,IN,IN-06-0009,2010,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.09921908073340925,0.9982588559735488
wheat,IN,IN-06-0009,2011,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.39579352847990207,0.3255399522820685
wheat,IN,IN-06-0009,2012,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.8015945434531535,-0.22318315035070785
wheat,IN,IN-06-0009,2013,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,2.913855315413338,0.10465323555177358
wheat,IN,IN-06-0009,2014,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.11199361973974613,1.5131748939510774
wheat,IN,IN-06-0009,2015,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.08316008809643402,1.7515245720477393
wheat,IN,IN-06-0009,2016,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.48345642922695703,0.3897097537853821
wheat,IN,IN-06-0009,2017,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-1.1304376636473292,1.4961287620645545
wheat,IN,IN-06-0010,2003,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.8888948700527376,-0.9807255800330267
wheat,IN,IN-06-0010,2004,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.6483220172058947,0.13255663958029523
wheat,IN,IN-06-0010,2005,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.859587030151712,-0.8747080154572778
wheat,IN,IN-06-0010,2006,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.8475572611144357,-0.12160939803309385
wheat,IN,IN-06-0010,2007,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.6893281219301347,-0.12789106816422585
wheat,IN,IN-06-0010,2008,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.504858005391532,-0.6596816148147678
wheat,IN,IN-06-0010,2009,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.6559624566824686,-0.18154987675687734
wheat,IN,IN-06-0010,2010,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.5125386473841129,0.6728147855284794
wheat,IN,IN-06-0010,2011,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.7649933568423978,-0.1763841809897033
wheat,IN,IN-06-0010,2012,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.8267185585538849,-0.34395290893823677
wheat,IN,IN-06-0010,2013,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,2.7127932772067562,0.03299331849092904
wheat,IN,IN-06-0010,2014,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.024437800090448696,1.779286110054569
wheat,IN,IN-06-0010,2015,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.21362225035094845,1.2812394068007331
wheat,IN,IN-06-0010,2016,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.629688389293266,1.1653391414142884
wheat,IN,IN-06-0010,2017,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.9157504618282521,1.4792960941769102
wheat,IN,IN-06-0011,2003,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.9569228356386875,-1.1573839828553374
wheat,IN,IN-06-0011,2004,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.7555142250876529,-0.46219596809457464
wheat,IN,IN-06-0011,2005,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.6555629303262991,-0.9706323685579843
wheat,IN,IN-06-0011,2006,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.7103973956977919,-0.6352431237983631
wheat,IN,IN-06-0011,2007,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.22011949126962163,-0.09331022446875312
wheat,IN,IN-06-0011,2008,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.2647729375563353,0.010079999866730945
wheat,IN,IN-06-0011,2009,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.7932417318184243,-0.5366282471657544
wheat,IN,IN-06-0011,2010,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.38604952883125154,0.895097952237442
wheat,IN,IN-06-0011,2011,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.3329280507767448,0.3396776555734841
wheat,IN,IN-06-0011,2012,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.7615576198133789,-0.06454960762192342
wheat,IN,IN-06-0011,2013,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,2.909262629722423,0.5576959576195905
wheat,IN,IN-06-0011,2014,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.03750523149906946,1.5248617301847136
wheat,IN,IN-06-0011,2015,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.36943985937439433,1.5726250736342855
wheat,IN,IN-06-0011,2016,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.29760711895881803,0.3081149751985203
wheat,IN,IN-06-0011,2017,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-1.1406853864473208,1.58565861560844
wheat,IN,IN-06-0012,2003,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,1.4527683180770015,-0.8100451995775342
wheat,IN,IN-06-0012,2004,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.5047570478268095,-0.43498347286723865
wheat,IN,IN-06-0012,2005,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.23270474209851708,-0.7090621507447171
wheat,IN,IN-06-0012,2006,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.7376827799587033,-0.7343185115096824
wheat,IN,IN-06-0012,2007,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.3949112699889767,-0.16260056407175572
wheat,IN,IN-06-0012,2008,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.12561347989686097,-0.4117408378871427
wheat,IN,IN-06-0012,2009,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-1.0481401378294632,-0.14024820785970427
wheat,IN,IN-06-0012,2010,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.7087580460215347,0.34451917989891623
wheat,IN,IN-06-0012,2011,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.33811948349382426,-0.0721630792175959
wheat,IN,IN-06-0012,2012,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.7200082953604854,0.17739053831152485
wheat,IN,IN-06-0012,2013,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,2.6627285244039225,1.0918658114477364
wheat,IN,IN-06-0012,2014,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.049710445012941036,1.5440532357185275
wheat,IN,IN-06-0012,2015,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.5366649327449913,1.8590423426991396
wheat,IN,IN-06-0012,2016,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.17094304891842943,0.26374757881213284
wheat,IN,IN-06-0012,2017,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-1.1050456789007332,1.305585708562949
wheat,IN,IN-06-0013,2003,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,1.0467251066717815,-0.8459735652905568
wheat,IN,IN-06-0013,2004,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.21046039114558693,0.029653668559579998
wheat,IN,IN-06-0013,2005,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.7073331705755254,-0.9350450798193822
wheat,IN,IN-06-0013,2006,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.9812789160021774,-0.746299417276425
wheat,IN,IN-06-0013,2007,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-1.061908562350376,0.08543784540197788
wheat,IN,IN-06-0013,2008,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.2871413564786231,-0.6806171008680096
wheat,IN,IN-06-0013,2009,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.8311260642902517,0.23086887347395638
wheat,IN,IN-06-0013,2010,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.7064609670421776,1.6048551058294231
wheat,IN,IN-06-0013,2011,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.773654601112445,0.29582321283244023
wheat,IN,IN-06-0013,2012,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.7506836755585062,-0.23679767328099935
wheat,IN,IN-06-0013,2013,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,2.553399347485437,0.29478995508414985
wheat,IN,IN-06-0013,2014,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.2569944150021121,1.7055625115918454
wheat,IN,IN-06-0013,2015,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.27139577369744033,1.3476796005928267
wheat,IN,IN-06-0013,2016,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.5870460664070292,-0.0951356876772182
wheat,IN,IN-06-0013,2017,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.9113980106551364,1.013573359369819
wheat,IN,IN-06-0014,2003,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,1.4776162888632978,-0.2591618269646654
wheat,IN,IN-06-0014,2004,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.04702942408978538,-0.19310723357374968
wheat,IN,IN-06-0014,2005,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.08713694695060878,-1.1159206123083456
wheat,IN,IN-06-0014,2006,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.9082092243760631,-0.8272313301265641
wheat,IN,IN-06-0014,2007,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-1.0361118673174736,-0.5715392377152654
wheat,IN,IN-06-0014,2008,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.10623610522483533,-0.5416249970620237
wheat,IN,IN-06-0014,2009,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.9050379178495739,0.36700199862526867
wheat,IN,IN-06-0014,2010,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.8863797788396037,0.8378261341241453
wheat,IN,IN-06-0014,2011,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.5397066663329914,0.3185057638786426
wheat,IN,IN-06-0014,2012,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.6957620415114327,0.1596977560306893
wheat,IN,IN-06-0014,2013,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,2.4123913954562237,0.4856112402491776
wheat,IN,IN-06-0014,2014,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.19916217493967203,1.8020425560817157
wheat,IN,IN-06-0014,2015,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.7343148244593397,1.3698034556283234
wheat,IN,IN-06-0014,2016,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.30456657919650215,0.10908199376596055
wheat,IN,IN-06-0014,2017,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-1.0128079053723598,1.2960414894443002
wheat,IN,IN-06-0015,2003,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,1.5984633254311469,-0.10358948312692068
wheat,IN,IN-06-0015,2004,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.3925922679619185,0.6537939578489588
wheat,IN,IN-06-0015,2005,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.030418284789774062,-0.3755283125245611
wheat,IN,IN-06-0015,2006,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.7695394763990541,-0.5943836754438768
wheat,IN,IN-06-0015,2007,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.1268566202133765,-1.451998510504033
wheat,IN,IN-06-0015,2008,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.46486685943644024,-1.7505550306766775
wheat,IN,IN-06-0015,2009,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.882092932813885,0.8218554314418174
wheat,IN,IN-06-0015,2010,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.7775964546170927,0.4164483604899296
wheat,IN,IN-06-0015,2011,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.39481165018729364,0.12612780741807153
wheat,IN,IN-06-0015,2012,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.7418838311742755,0.4313468885918844
wheat,IN,IN-06-0015,2013,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,2.0674009314189954,1.8514164254994159
wheat,IN,IN-06-0015,2014,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.15956095814768495,1.4808847145764221
wheat,IN,IN-06-0015,2015,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.8948916530046942,0.5737130129164086
wheat,IN,IN-06-0015,2016,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.02287574199972561,-1.0320618480528654
wheat,IN,IN-06-0015,2017,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.4218967134991447,0.6198626414798449
wheat,IN,IN-06-0016,2003,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.669857292904639,-0.009726838139705008
wheat,IN,IN-06-0016,2004,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.5133741792006398,0.4605008959223075
wheat,IN,IN-06-0016,2005,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.3550399923168415,-0.25338087326417935
wheat,IN,IN-06-0016,2006,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.8366423999157124,-0.6610204389259079
wheat,IN,IN-06-0016,2007,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.1491236641664793,-1.177649951617192
wheat,IN,IN-06-0016,2008,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.4180081211786682,-1.4970272078132723
wheat,IN,IN-06-0016,2009,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.920980914287523,0.5359976505685478
wheat,IN,IN-06-0016,2010,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.8229310958791509,0.664380275180898
wheat,IN,IN-06-0016,2011,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.2621637568015024,0.7388519712702086
wheat,IN,IN-06-0016,2012,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.6288168935850601,0.36421690728442924
wheat,IN,IN-06-0016,2013,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.977429078746497,1.3026699354367832
wheat,IN,IN-06-0016,2014,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.14472038739128923,1.6141685438871771
wheat,IN,IN-06-0016,2015,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.9580767292008845,0.7358840691693432
wheat,IN,IN-06-0016,2016,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.054449949365184845,-1.1626912482573826
wheat,IN,IN-06-0016,2017,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.3361048480405586,0.8912400369715324
wheat,IN,IN-06-0017,2003,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.507684417526712,0.46943451847561835
wheat,IN,IN-06-0017,2004,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.5094060035561722,-0.06714213225425938
wheat,IN,IN-06-0017,2005,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.6798158638241127,-0.8226112073941317
wheat,IN,IN-06-0017,2006,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.8879698597631395,-1.0047168951934375
wheat,IN,IN-06-0017,2007,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.1689674740347062,-1.2603693701520204
wheat,IN,IN-06-0017,2008,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.2957380524219524,-0.6931304340643779
wheat,IN,IN-06-0017,2009,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.0318546160537463,0.16093029751959456
wheat,IN,IN-06-0017,2010,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.0752737338411043,0.6184628322967233
wheat,IN,IN-06-0017,2011,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.19834712635490925,-0.08179278034948671
wheat,IN,IN-06-0017,2012,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.4719973417008702,0.15776799916024342
wheat,IN,IN-06-0017,2013,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.9650599156526367,0.8873649370900589
wheat,IN,IN-06-0017,2014,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.16836330844967665,1.9507377967886068
wheat,IN,IN-06-0017,2015,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.992213524845974,1.406315443800086
wheat,IN,IN-06-0017,2016,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.45471329880265565,-0.2618970134909766
wheat,IN,IN-06-0017,2017,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.0948461197510253,1.1915326729541427
wheat,IN,IN-06-0018,2003,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,2.116014887688172,-0.16269259525725233
wheat,IN,IN-06-0018,2004,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.3609735888386049,0.20677362954222034
wheat,IN,IN-06-0018,2005,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.8047351168501349,-0.6965954461500045
wheat,IN,IN-06-0018,2006,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.6091641339133461,-0.6643019011158469
wheat,IN,IN-06-0018,2007,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.793482989992987,-0.2272392003129903
