crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_tavg_z,avg_cwb_z
wheat,IN,IN-02-0948,2016,339.484,102.525,110.0,3.262,25.16192,83.57219,3373.0,12.44,1.497,4.0,0.7889982324383827,0.6444625283944359
wheat,IN,IN-02-0948,2017,339.484,102.525,110.0,3.262,25.16192,83.57219,3373.0,12.44,1.497,4.0,0.37630552778238124,0.6298463829869082
wheat,IN,IN-02-0949,2001,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-1.2481572280192934,-0.3033333216008275
wheat,IN,IN-02-0949,2002,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-0.7309198257550262,0.03480430825383661
wheat,IN,IN-02-0949,2003,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-1.0635855565629186,0.3267234462388412
wheat,IN,IN-02-0949,2004,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-0.6059031914856462,0.3826300807699771
wheat,IN,IN-02-0949,2005,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,0.8710502310567932,-1.468855335129175
wheat,IN,IN-02-0949,2006,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,0.6190563097047314,-0.8405679949705882
wheat,IN,IN-02-0949,2007,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-0.3075254957004117,2.4688030053541623
wheat,IN,IN-02-0949,2008,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-0.19169953736974388,0.6920618747061814
wheat,IN,IN-02-0949,2009,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,1.2262219438621145,0.5227812375017271
wheat,IN,IN-02-0949,2010,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,1.8082021053165325,-1.0561935747066105
wheat,IN,IN-02-0949,2011,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-1.103908411823108,0.6676973645822976
wheat,IN,IN-02-0949,2012,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,0.40280616399673813,-1.6957544755354563
wheat,IN,IN-02-0949,2013,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-1.1928622834596847,-0.4269434577215527
wheat,IN,IN-02-0949,2014,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,-0.9083577881901607,-0.6272843048124681
wheat,IN,IN-02-0949,2015,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,0.3998687502051392,0.9081990158347001
wheat,IN,IN-02-0949,2016,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,1.5239722193377285,0.11131868948487603
wheat,IN,IN-02-0949,2017,342.418,102.066,84.1,2.782,24.99726,86.78652,3023.0,14.294,1.525,5.0,0.5017415948862161,0.30391344175007634
wheat,IN,IN-02-0950,2001,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-1.226446609841995,-0.3246989279834794
wheat,IN,IN-02-0950,2002,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-0.4833002608911941,-0.0803778150407006
wheat,IN,IN-02-0950,2003,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-0.35516749902981654,0.46383551176860577
wheat,IN,IN-02-0950,2004,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-0.6485891610193054,0.1845433418250669
wheat,IN,IN-02-0950,2005,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,0.6944560052007441,-0.8460653269338729
wheat,IN,IN-02-0950,2006,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,0.5381719074821345,-0.3987318804662031
wheat,IN,IN-02-0950,2007,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-0.574003107588138,2.835728848792189
wheat,IN,IN-02-0950,2008,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-0.11947919783903323,0.4736857361686398
wheat,IN,IN-02-0950,2009,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,1.095375842714535,-0.5654451832374512
wheat,IN,IN-02-0950,2010,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,2.161418329545686,-1.9644453296647522
wheat,IN,IN-02-0950,2011,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-0.8801567749838878,0.8303388282449027
wheat,IN,IN-02-0950,2012,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-0.024893267771528147,-1.1623391451757228
wheat,IN,IN-02-0950,2013,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-1.3054723329210376,0.3982882076406262
wheat,IN,IN-02-0950,2014,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,-1.2965093515494428,0.02715860474352075
wheat,IN,IN-02-0950,2015,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,0.44880246206317503,-0.0157644270217347
wheat,IN,IN-02-0950,2016,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,1.443096733129899,0.3056638929945862
wheat,IN,IN-02-0950,2017,340.791,102.112,128.9,4.158,24.94816,86.08457,3099.0,14.218,1.499,5.0,0.5326962832991434,-0.1613749366542141
wheat,IN,IN-02-0951,2001,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-0.6026794121660124,0.2677057676338619
wheat,IN,IN-02-0951,2002,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-0.7662182753768805,0.16074113331667508
wheat,IN,IN-02-0951,2003,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-2.156751642120494,1.5418594756270843
wheat,IN,IN-02-0951,2004,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-1.0675294794394785,0.2732868637069619
wheat,IN,IN-02-0951,2005,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,0.6678536060082231,-0.9834542926859264
wheat,IN,IN-02-0951,2006,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,1.2801872873942677,-1.2436955852324425
wheat,IN,IN-02-0951,2007,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,0.18264475740560326,1.4011326213615733
wheat,IN,IN-02-0951,2008,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,0.17705669058887144,0.5111292701888289
wheat,IN,IN-02-0951,2009,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,1.3530439606355031,-0.22069076995806827
wheat,IN,IN-02-0951,2010,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,1.4497061393631165,-0.40754818217277444
wheat,IN,IN-02-0951,2011,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-1.3992673245178495,1.4338060455322148
wheat,IN,IN-02-0951,2012,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,0.25088420451117255,-1.6550787144720864
wheat,IN,IN-02-0951,2013,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-0.2885154094736878,0.48249938730227315
wheat,IN,IN-02-0951,2014,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-0.05964493064524819,-1.1720213052883977
wheat,IN,IN-02-0951,2015,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,0.19123801078831199,-1.0266813952279674
wheat,IN,IN-02-0951,2016,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,0.9947330261817415,0.966116812347024
wheat,IN,IN-02-0951,2017,345.418,103.869,195.0,8.059,26.23244,86.77975,2420.0,16.788,1.422,5.0,-0.20674120913719765,-0.3291071319788323
wheat,IN,IN-02-0956,2001,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-1.157047666844908,-0.32044008349572983
wheat,IN,IN-02-0956,2002,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-0.5373229573693818,-0.6009307163293569
wheat,IN,IN-02-0956,2003,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-0.6782391532144298,0.7905655706110323
wheat,IN,IN-02-0956,2004,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-0.7411038815138448,0.3969511529453332
wheat,IN,IN-02-0956,2005,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,0.6804476739889623,-1.3501044846781036
wheat,IN,IN-02-0956,2006,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,0.676950043346882,-0.5667311564675089
wheat,IN,IN-02-0956,2007,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-0.4914216508079332,2.6368156560760214
wheat,IN,IN-02-0956,2008,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-0.02444690557883961,0.6445924062760319
wheat,IN,IN-02-0956,2009,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,0.9730501591014107,-0.2108658870216319
wheat,IN,IN-02-0956,2010,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,2.151180976516277,-1.5688189418945084
wheat,IN,IN-02-0956,2011,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-0.992887310252649,0.5254959288459594
wheat,IN,IN-02-0956,2012,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-0.03160192973104484,-1.468072017835465
wheat,IN,IN-02-0956,2013,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-1.2382921641600853,0.23037623765429882
wheat,IN,IN-02-0956,2014,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,-1.1660893274091015,0.4247577487104733
wheat,IN,IN-02-0956,2015,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,0.6027823371676347,0.07556966533754399
wheat,IN,IN-02-0956,2016,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,1.4527403534788785,0.18426529015685772
wheat,IN,IN-02-0956,2017,340.934,101.993,262.6,21.528,25.26715,86.11063,1220.0,15.949,1.475,4.0,0.5213014032822042,0.1765736311087524
wheat,IN,IN-02-0958,2001,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-1.3073604520607285,-0.12582436354915003
wheat,IN,IN-02-0958,2002,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-0.4180243790566285,-0.37375404838683973
wheat,IN,IN-02-0958,2003,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-0.3224615067378368,1.2444780832233577
wheat,IN,IN-02-0958,2004,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-0.5828145447805043,-0.3475571908268186
wheat,IN,IN-02-0958,2005,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,0.6191379816700423,-0.7944198660265084
wheat,IN,IN-02-0958,2006,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,0.5127596531393839,-0.29181159136301327
wheat,IN,IN-02-0958,2007,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-0.4559876087940328,2.538476096254144
wheat,IN,IN-02-0958,2008,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-0.09320797946420423,0.9237443288138296
wheat,IN,IN-02-0958,2009,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,0.9882031944781298,-0.8524425314774172
wheat,IN,IN-02-0958,2010,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,2.293915515605432,-1.762660777493839
wheat,IN,IN-02-0958,2011,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-0.9161976891913622,0.6742493640683346
wheat,IN,IN-02-0958,2012,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-0.13808545384755005,-1.1549866994334514
wheat,IN,IN-02-0958,2013,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-1.2955515092657224,0.49515253762711703
wheat,IN,IN-02-0958,2014,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,-1.2453729104038354,0.40718384597231005
wheat,IN,IN-02-0958,2015,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,0.4628745844043379,-0.2370021213843201
wheat,IN,IN-02-0958,2016,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,1.4324460091809326,-0.08960168273277555
wheat,IN,IN-02-0958,2017,340.012,101.963,91.5,13.501,25.18074,85.7786,678.0,14.504,1.511,5.0,0.4657270951240882,-0.2532233832849553
wheat,IN,IN-02-0960,2001,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-0.6958873718805998,0.4066079831991494
wheat,IN,IN-02-0960,2002,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-0.5779794027072088,-0.8975616358699443
wheat,IN,IN-02-0960,2003,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-1.4861002096614522,1.5362838640641632
wheat,IN,IN-02-0960,2004,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-1.0399606729207755,0.05472514953595453
wheat,IN,IN-02-0960,2005,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,1.2314944291263805,-1.518085607758858
wheat,IN,IN-02-0960,2006,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,0.9014329986900609,-0.7545203389047818
wheat,IN,IN-02-0960,2007,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-0.5633296305328531,1.9147656530737982
wheat,IN,IN-02-0960,2008,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-0.321745585398262,0.936770814993682
wheat,IN,IN-02-0960,2009,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,1.2084179429294732,0.027584212155936285
wheat,IN,IN-02-0960,2010,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,1.2841593284190516,-0.9085865994304007
wheat,IN,IN-02-0960,2011,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-1.349391011748251,0.8546662786870485
wheat,IN,IN-02-0960,2012,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,0.15656513517049558,-1.0103621219054513
wheat,IN,IN-02-0960,2013,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-0.8401401707895131,0.6411463374070864
wheat,IN,IN-02-0960,2014,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,-0.7558235102074415,-0.14721373531860354
wheat,IN,IN-02-0960,2015,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,1.0282628854524465,-1.4709541507872772
wheat,IN,IN-02-0960,2016,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,1.2232740950236978,0.2624763785026274
wheat,IN,IN-02-0960,2017,344.0,103.0,53.2,11.946,26.53519,85.24883,445.0,16.116,1.464,5.0,0.5967507510346762,0.07225751835587073
wheat,IN,IN-02-0961,2003,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,-0.8099139117504075,1.3934622000178283
wheat,IN,IN-02-0961,2004,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,-0.48772604126296587,-0.7892737840764652
wheat,IN,IN-02-0961,2007,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,-0.536767062839275,1.1949740596667202
wheat,IN,IN-02-0961,2008,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,-0.5926442179182864,1.5587042208669757
wheat,IN,IN-02-0961,2009,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,1.327159246033784,-1.1135279401508142
wheat,IN,IN-02-0961,2010,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,2.000397135169464,-1.5738360164985743
wheat,IN,IN-02-0961,2011,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,-0.8585362295091354,0.6142657450908503
wheat,IN,IN-02-0961,2012,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,0.0074445718470606635,-0.3099660977788189
wheat,IN,IN-02-0961,2013,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,-0.8728481953817463,0.14959982201827704
wheat,IN,IN-02-0961,2014,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,-1.2152940078168217,-0.676548645594378
wheat,IN,IN-02-0961,2015,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,0.3752319611267942,-0.8738758151964043
wheat,IN,IN-02-0961,2016,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,1.150749339286145,0.37576535056238364
wheat,IN,IN-02-0961,2017,340.04,100.029,15.9,2.487,25.22364,84.62821,638.0,15.137,1.497,5.0,0.5127474130153369,0.050256901072420763
wheat,IN,IN-03-0121,2001,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-0.43927688488567945,-1.2205002962876927
wheat,IN,IN-03-0121,2002,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,0.6310543286731682,-1.965701625461515
wheat,IN,IN-03-0121,2003,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,0.053972433391386986,-0.47438707196065194
wheat,IN,IN-03-0121,2004,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-0.11680440256706254,0.17896438160925915
wheat,IN,IN-03-0121,2005,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-2.1082941643297732,1.2792696527266285
wheat,IN,IN-03-0121,2006,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-0.31377724781906147,1.9770737826490277
wheat,IN,IN-03-0121,2007,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-0.16984782344348168,0.581053797567826
wheat,IN,IN-03-0121,2008,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-1.5313731887629443,0.10673522589892469
wheat,IN,IN-03-0121,2009,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,1.3168522931483757,-0.7204889699333901
wheat,IN,IN-03-0121,2010,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,1.1304622128872799,0.9342256057213553
wheat,IN,IN-03-0121,2011,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,0.2256252424484758,0.05900144689140406
wheat,IN,IN-03-0121,2012,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-0.5351229070819724,-0.9703971139759203
wheat,IN,IN-03-0121,2013,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,-1.4010100848281724,0.7010366310888494
wheat,IN,IN-03-0121,2014,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,0.29302185966804983,-0.18954030433409202
wheat,IN,IN-03-0121,2015,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,1.2648422528066943,-0.7940108978887359
wheat,IN,IN-03-0121,2016,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,0.7220433709653222,-0.3992338421214736
wheat,IN,IN-03-0121,2017,337.308,104.24,938.1,12.938,22.89835,72.17168,7251.0,14.037,1.521,5.0,0.9776327097293944,0.9168995978101954
wheat,IN,IN-03-0122,2001,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-0.9403632672433544,-0.0354608361894047
wheat,IN,IN-03-0122,2002,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,0.37206446960078376,-1.572812618457505
wheat,IN,IN-03-0122,2003,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,0.35411686407533455,-0.5085167051557705
wheat,IN,IN-03-0122,2004,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-0.12036704393614042,0.8478084410175313
wheat,IN,IN-03-0122,2005,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-1.937053187044795,0.123176045428002
wheat,IN,IN-03-0122,2006,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-0.33825644219961665,0.07719819529119769
wheat,IN,IN-03-0122,2007,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-0.054087122325146404,1.5093346412146114
wheat,IN,IN-03-0122,2008,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-1.753649284869772,1.6367638314107105
wheat,IN,IN-03-0122,2009,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,1.2294077797006429,-0.9460669639740684
wheat,IN,IN-03-0122,2010,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,0.6613597894339194,1.4177371177912772
wheat,IN,IN-03-0122,2011,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-0.12602286916800912,-0.05512509990005527
wheat,IN,IN-03-0122,2012,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,0.30619464098123683,-1.4714089015932859
wheat,IN,IN-03-0122,2013,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-1.0353395912200891,0.9295775339207357
wheat,IN,IN-03-0122,2014,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,-0.3241731536533308,-0.281950342676775
wheat,IN,IN-03-0122,2015,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,1.3969011494846144,-1.1688600574561057
wheat,IN,IN-03-0122,2016,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,1.014258579418028,-0.4250090796086689
wheat,IN,IN-03-0122,2017,340.346,107.236,702.4,9.597,21.53514,71.1175,7319.0,15.815,1.57,4.0,1.2950086889656938,-0.07638520106242633
wheat,IN,IN-03-0123,2001,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,0.18798812926394054,-0.3911254508161289
wheat,IN,IN-03-0123,2002,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,0.8510948281715162,-2.025122104682352
wheat,IN,IN-03-0123,2003,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-0.1979500716786678,0.373912005980748
wheat,IN,IN-03-0123,2004,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,0.6257492133638386,-1.1520082591020417
wheat,IN,IN-03-0123,2005,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-1.8899483347309458,-0.46151431440926005
wheat,IN,IN-03-0123,2006,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-0.405649693473964,1.6989815547973586
wheat,IN,IN-03-0123,2007,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-0.1842253949577158,0.17857419757216295
wheat,IN,IN-03-0123,2008,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-0.9490467054549697,-0.6627928387878558
wheat,IN,IN-03-0123,2009,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,1.1967482238901814,-1.0614021739328086
wheat,IN,IN-03-0123,2010,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,0.8955269202007378,1.313888763174071
wheat,IN,IN-03-0123,2011,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-0.018800401405423172,0.7764250803357818
wheat,IN,IN-03-0123,2012,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-1.3032923775434107,-0.4274751627936563
wheat,IN,IN-03-0123,2013,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-1.6554699225624139,0.6370053376561361
wheat,IN,IN-03-0123,2014,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,-0.21278263520875826,-0.29835139817339457
wheat,IN,IN-03-0123,2015,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,1.4658480988439218,-0.17469936448728104
wheat,IN,IN-03-0123,2016,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,0.7922704835367059,0.08270284521319773
wheat,IN,IN-03-0123,2017,341.783,110.096,657.0,6.094,24.33985,71.98252,10780.0,12.862,1.466,6.0,0.8019396397455312,1.5930012824553277
wheat,IN,IN-03-0124,2001,336.982,102.269,97.8,1.983,21.87999,72.87551,4931.0,14.599,1.551,4.0,-1.2846764617348285,-0.6992589385230797
wheat,IN,IN-03-0124,2002,336.982,102.269,97.8,1.983,21.87999,72.87551,4931.0,14.599,1.551,4.0,-0.18743618032367576,-1.3541254410530783
wheat,IN,IN-03-0124,2003,336.982,102.269,97.8,1.983,21.87999,72.87551,4931.0,14.599,1.551,4.0,-0.2957308968703374,-0.4917551724859689
wheat,IN,IN-03-0124,2004,336.982,102.269,97.8,1.983,21.87999,72.87551,4931.0,14.599,1.551,4.0,0.00549911774917015,0.38996083779033436
wheat,IN,IN-03-0124,2005,336.982,102.269,97.8,1.983,21.87999,72.87551,4931.0,14.599,1.551,4.0,-1.6207677136495842,0.8736053589166108
wheat,IN,IN-03-0124,2006,336.982,102.269,97.8,1.983,21.87999,72.87551,4931.0,14.599,1.551,4.0,-0.19170787292988378,0.6962000646865334
