crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_rsm_z,avg_ndvi_z
wheat,IN,IN-05-1014,2013,323.616,104.158,9.0,0.187,14.86523,75.34825,4820.0,13.571,1.592,4.0,0.7631454372837019,0.42592889077149754
wheat,IN,IN-05-1014,2014,323.616,104.158,9.0,0.187,14.86523,75.34825,4820.0,13.571,1.592,4.0,-0.4286175043661435,1.4444246373917922
wheat,IN,IN-05-1014,2015,323.616,104.158,9.0,0.187,14.86523,75.34825,4820.0,13.571,1.592,4.0,-1.4602793827758365,1.077371193349241
wheat,IN,IN-05-1014,2016,323.616,104.158,9.0,0.187,14.86523,75.34825,4820.0,13.571,1.592,4.0,-0.838605068319521,-0.3348549802837103
wheat,IN,IN-05-1014,2017,323.616,104.158,9.0,0.187,14.86523,75.34825,4820.0,13.571,1.592,4.0,-1.2542894774353768,0.2587667086852568
wheat,IN,IN-05-1015,2003,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-1.237984740805436,-2.271496138169605
wheat,IN,IN-05-1015,2004,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-1.2202150235596882,-0.8647523649717753
wheat,IN,IN-05-1015,2005,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,0.30446812660347244,0.25074661832265827
wheat,IN,IN-05-1015,2006,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-0.31778719662070565,-0.5459211459203018
wheat,IN,IN-05-1015,2007,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,1.0191851865065853,-0.13692615008972384
wheat,IN,IN-05-1015,2008,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,0.7196808863098394,0.4478477575189599
wheat,IN,IN-05-1015,2009,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,0.6388121340028766,0.4593337591660052
wheat,IN,IN-05-1015,2010,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,1.9206501834030643,1.7507016482162245
wheat,IN,IN-05-1015,2011,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,1.3039216410403587,0.7935515376446285
wheat,IN,IN-05-1015,2012,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-1.2910452570874071,-0.11624254559122175
wheat,IN,IN-05-1015,2013,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,0.2803087116968098,0.809821838160018
wheat,IN,IN-05-1015,2014,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-0.47745491996099093,1.3271250807876516
wheat,IN,IN-05-1015,2015,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-1.145804184700333,0.41783452716156483
wheat,IN,IN-05-1015,2016,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-0.14508070839305312,-1.0885875945995858
wheat,IN,IN-05-1015,2017,316.875,101.785,87.9,1.578,15.57624,76.42131,5568.0,13.605,1.579,5.0,-0.3516548384353349,-1.108111955218055
wheat,IN,IN-06-0007,2003,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,1.3635414890462916,-0.9071467957045826
wheat,IN,IN-06-0007,2004,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.3349168530978446,-0.5056242666313601
wheat,IN,IN-06-0007,2005,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.14327827375264143,-0.8687150344354685
wheat,IN,IN-06-0007,2006,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.8313061891221303,-0.11540676146412732
wheat,IN,IN-06-0007,2007,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.7718277204640244,-0.2531954397458563
wheat,IN,IN-06-0007,2008,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.22787134578205362,-0.4985931535631298
wheat,IN,IN-06-0007,2009,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.9376908471237728,-0.5987755839759462
wheat,IN,IN-06-0007,2010,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.9056698286363282,-0.4017691350157603
wheat,IN,IN-06-0007,2011,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.607401639416246,0.39280752922312606
wheat,IN,IN-06-0007,2012,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.6998829442914815,0.01683967418868817
wheat,IN,IN-06-0007,2013,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,2.5632979394585202,0.509493435971118
wheat,IN,IN-06-0007,2014,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.14004748370807696,0.980299563553792
wheat,IN,IN-06-0007,2015,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-0.5696020791517677,1.5895100118109662
wheat,IN,IN-06-0007,2016,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,0.37540683842200434,1.5928392748511395
wheat,IN,IN-06-0007,2017,340.335,109.031,2273.0,44.646,23.33384,79.85394,5091.0,14.689,1.574,4.0,-1.0274151972119976,1.7490298943679141
wheat,IN,IN-06-0008,2003,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,1.248331040393313,0.03945974837501974
wheat,IN,IN-06-0008,2004,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.6774943801710585,-0.693624765661497
wheat,IN,IN-06-0008,2005,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.5757317050209502,0.038145976844487624
wheat,IN,IN-06-0008,2006,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.8205708724088968,0.1112573625185604
wheat,IN,IN-06-0008,2007,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.004365974623872517,-0.26331652460037624
wheat,IN,IN-06-0008,2008,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.19860239813771652,0.2532002704576198
wheat,IN,IN-06-0008,2009,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.8433823972338199,-0.18507574957034675
wheat,IN,IN-06-0008,2010,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.07254492838209878,0.2730079027641023
wheat,IN,IN-06-0008,2011,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.1255412814643753,0.38439046371603613
wheat,IN,IN-06-0008,2012,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.581785772015747,0.07210191794129345
wheat,IN,IN-06-0008,2013,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,2.8024179965697456,0.7801503081146071
wheat,IN,IN-06-0008,2014,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.35145671235749837,1.735538794291039
wheat,IN,IN-06-0008,2015,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-0.6887787522909758,1.9591243770917077
wheat,IN,IN-06-0008,2016,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,0.11682154824908546,-0.19273208317889653
wheat,IN,IN-06-0008,2017,338.915,105.55,102.0,1.104,21.92181,80.10752,9243.0,14.544,1.553,4.0,-1.184264171105003,-0.5092818761669353
wheat,IN,IN-06-0009,2003,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.4090174762695082,-1.1486223432420501
wheat,IN,IN-06-0009,2004,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.8903683742429729,-0.6895417972798934
wheat,IN,IN-06-0009,2005,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-1.0851248350867824,-0.28699458547764234
wheat,IN,IN-06-0009,2006,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.7181849574884993,0.04044677362100459
wheat,IN,IN-06-0009,2007,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.10720173885514482,0.12347935295432201
wheat,IN,IN-06-0009,2008,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.46583785505366015,-0.6457695911577319
wheat,IN,IN-06-0009,2009,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.5361763193783305,-0.39638502409098647
wheat,IN,IN-06-0009,2010,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.09921908073340925,0.9647430918343123
wheat,IN,IN-06-0009,2011,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.39579352847990207,0.36725448971496377
wheat,IN,IN-06-0009,2012,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.8015945434531535,0.1277374339457719
wheat,IN,IN-06-0009,2013,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,2.913855315413338,0.32907182924556255
wheat,IN,IN-06-0009,2014,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.11199361973974613,1.2877185350359697
wheat,IN,IN-06-0009,2015,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-0.08316008809643402,1.6978287623832475
wheat,IN,IN-06-0009,2016,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,0.48345642922695703,0.44770180558918826
wheat,IN,IN-06-0009,2017,338.948,108.076,1973.5,16.702,22.11381,78.92222,11816.0,14.465,1.528,4.0,-1.1304376636473292,1.2518708156891816
wheat,IN,IN-06-0010,2003,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.8888948700527376,-1.3300957752094669
wheat,IN,IN-06-0010,2004,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.6483220172058947,-0.29098107857923483
wheat,IN,IN-06-0010,2005,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.859587030151712,-0.6884591450338822
wheat,IN,IN-06-0010,2006,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.8475572611144357,0.03850100665110579
wheat,IN,IN-06-0010,2007,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.6893281219301347,0.02757520001780427
wheat,IN,IN-06-0010,2008,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.504858005391532,-0.623966156115464
wheat,IN,IN-06-0010,2009,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.6559624566824686,-0.2343885847572017
wheat,IN,IN-06-0010,2010,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.5125386473841129,-0.009361693635473343
wheat,IN,IN-06-0010,2011,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.7649933568423978,0.04131232531698393
wheat,IN,IN-06-0010,2012,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.8267185585538849,-0.3700773061231848
wheat,IN,IN-06-0010,2013,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,2.7127932772067562,0.48905687249623936
wheat,IN,IN-06-0010,2014,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.024437800090448696,1.5612986173350916
wheat,IN,IN-06-0010,2015,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.21362225035094845,0.795565695716536
wheat,IN,IN-06-0010,2016,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,0.629688389293266,1.4113616218215892
wheat,IN,IN-06-0010,2017,339.529,108.906,1814.7,35.333,23.0122,79.0168,5136.0,14.819,1.59,4.0,-0.9157504618282521,1.9464492745603956
wheat,IN,IN-06-0011,2003,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.9569228356386875,-1.153006222440874
wheat,IN,IN-06-0011,2004,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.7555142250876529,-0.5947257669095433
wheat,IN,IN-06-0011,2005,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.6555629303262991,-0.3859878319145832
wheat,IN,IN-06-0011,2006,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.7103973956977919,-0.6232532846921872
wheat,IN,IN-06-0011,2007,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.22011949126962163,-0.012197651614166109
wheat,IN,IN-06-0011,2008,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.2647729375563353,0.38338977111476114
wheat,IN,IN-06-0011,2009,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.7932417318184243,-0.4391706998127814
wheat,IN,IN-06-0011,2010,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.38604952883125154,0.8199538149929961
wheat,IN,IN-06-0011,2011,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.3329280507767448,0.3328052726221271
wheat,IN,IN-06-0011,2012,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.7615576198133789,0.5017344541165629
wheat,IN,IN-06-0011,2013,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,2.909262629722423,0.8546561849506408
wheat,IN,IN-06-0011,2014,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.03750523149906946,1.2635798205497915
wheat,IN,IN-06-0011,2015,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-0.36943985937439433,1.6562302123692154
wheat,IN,IN-06-0011,2016,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,0.29760711895881803,0.6893741462195617
wheat,IN,IN-06-0011,2017,339.66,107.86,2055.7,23.472,22.38165,79.63438,8758.0,14.545,1.553,4.0,-1.1406853864473208,0.3399392563860172
wheat,IN,IN-06-0012,2003,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,1.4527683180770015,-0.5374939608242381
wheat,IN,IN-06-0012,2004,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.5047570478268095,-0.14052226061613635
wheat,IN,IN-06-0012,2005,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.23270474209851708,-0.06646973665066405
wheat,IN,IN-06-0012,2006,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.7376827799587033,-0.47574950249096
wheat,IN,IN-06-0012,2007,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.3949112699889767,0.05161498462091903
wheat,IN,IN-06-0012,2008,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.12561347989686097,-0.45173210560334437
wheat,IN,IN-06-0012,2009,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-1.0481401378294632,-0.40173174549350693
wheat,IN,IN-06-0012,2010,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.7087580460215347,-0.1904234798542385
wheat,IN,IN-06-0012,2011,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.33811948349382426,0.16687053634580057
wheat,IN,IN-06-0012,2012,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.7200082953604854,0.17433623321877492
wheat,IN,IN-06-0012,2013,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,2.6627285244039225,1.2946837144843517
wheat,IN,IN-06-0012,2014,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.049710445012941036,1.6590227113536016
wheat,IN,IN-06-0012,2015,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-0.5366649327449913,2.089604733793789
wheat,IN,IN-06-0012,2016,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,0.17094304891842943,0.009669393768895704
wheat,IN,IN-06-0012,2017,340.188,109.308,446.4,5.947,22.63895,80.21053,7507.0,14.56,1.559,4.0,-1.1050456789007332,0.3123837553971763
wheat,IN,IN-06-0013,2003,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,1.0467251066717815,-1.160428415832692
wheat,IN,IN-06-0013,2004,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.21046039114558693,-0.6033230367925685
wheat,IN,IN-06-0013,2005,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.7073331705755254,-0.6651307562500711
wheat,IN,IN-06-0013,2006,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.9812789160021774,-0.10355083268279393
wheat,IN,IN-06-0013,2007,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-1.061908562350376,0.20430766494917516
wheat,IN,IN-06-0013,2008,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.2871413564786231,-0.5968324886872481
wheat,IN,IN-06-0013,2009,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.8311260642902517,0.4841387957627013
wheat,IN,IN-06-0013,2010,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.7064609670421776,1.0262470750140098
wheat,IN,IN-06-0013,2011,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.773654601112445,0.5402007251291839
wheat,IN,IN-06-0013,2012,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.7506836755585062,-1.0056578662968474
wheat,IN,IN-06-0013,2013,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,2.553399347485437,1.0521624951928554
wheat,IN,IN-06-0013,2014,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.2569944150021121,1.3192248038191443
wheat,IN,IN-06-0013,2015,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.27139577369744033,1.1538796554889044
wheat,IN,IN-06-0013,2016,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.5870460664070292,0.41352949970784075
wheat,IN,IN-06-0013,2017,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.9113980106551364,1.0865149083356562
wheat,IN,IN-06-0014,2003,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,1.4776162888632978,0.041565843004237685
wheat,IN,IN-06-0014,2004,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.04702942408978538,-0.5996073706488825
wheat,IN,IN-06-0014,2005,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.08713694695060878,-1.0279356899404852
wheat,IN,IN-06-0014,2006,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.9082092243760631,-0.31961882970772587
wheat,IN,IN-06-0014,2007,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-1.0361118673174736,-0.5767360721959489
wheat,IN,IN-06-0014,2008,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.10623610522483533,-0.5445279694012876
wheat,IN,IN-06-0014,2009,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.9050379178495739,0.8281091144334736
wheat,IN,IN-06-0014,2010,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.8863797788396037,0.2614600430827219
wheat,IN,IN-06-0014,2011,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.5397066663329914,0.4313138674368534
wheat,IN,IN-06-0014,2012,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.6957620415114327,-0.6441181289311327
wheat,IN,IN-06-0014,2013,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,2.4123913954562237,1.1029069492581192
wheat,IN,IN-06-0014,2014,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.19916217493967203,1.2034782926257004
wheat,IN,IN-06-0014,2015,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.7343148244593397,1.3208623201622998
wheat,IN,IN-06-0014,2016,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.30456657919650215,0.4845703457404453
wheat,IN,IN-06-0014,2017,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-1.0128079053723598,1.4012686012486009
wheat,IN,IN-06-0015,2003,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,1.5984633254311469,0.10897796290494871
wheat,IN,IN-06-0015,2004,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.3925922679619185,0.6145796951394225
wheat,IN,IN-06-0015,2005,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.030418284789774062,-0.049541499956483034
wheat,IN,IN-06-0015,2006,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.7695394763990541,-0.8209620647742724
wheat,IN,IN-06-0015,2007,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.1268566202133765,-1.2226248746316228
wheat,IN,IN-06-0015,2008,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.46486685943644024,-1.676220579434367
wheat,IN,IN-06-0015,2009,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.882092932813885,0.7710923334741246
wheat,IN,IN-06-0015,2010,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.7775964546170927,0.7042572068338977
wheat,IN,IN-06-0015,2011,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.39481165018729364,0.1868266308443104
wheat,IN,IN-06-0015,2012,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.7418838311742755,0.33935681180279653
wheat,IN,IN-06-0015,2013,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,2.0674009314189954,1.952974256466457
wheat,IN,IN-06-0015,2014,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.15956095814768495,1.2225013714510498
wheat,IN,IN-06-0015,2015,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.8948916530046942,0.16534612240575677
wheat,IN,IN-06-0015,2016,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.02287574199972561,-0.6006190751895399
wheat,IN,IN-06-0015,2017,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.4218967134991447,0.7084469917468476
wheat,IN,IN-06-0016,2003,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.669857292904639,0.06510145997691025
wheat,IN,IN-06-0016,2004,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.5133741792006398,0.6332478318045744
wheat,IN,IN-06-0016,2005,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.3550399923168415,0.1463787828441738
wheat,IN,IN-06-0016,2006,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.8366423999157124,-0.5580770583625756
wheat,IN,IN-06-0016,2007,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.1491236641664793,-1.3286565099397671
wheat,IN,IN-06-0016,2008,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.4180081211786682,-1.514738923384386
wheat,IN,IN-06-0016,2009,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.920980914287523,0.457974974178834
wheat,IN,IN-06-0016,2010,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.8229310958791509,1.07467576952867
wheat,IN,IN-06-0016,2011,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.2621637568015024,0.5495316472820324
wheat,IN,IN-06-0016,2012,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.6288168935850601,0.10671755666308216
wheat,IN,IN-06-0016,2013,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.977429078746497,1.3822674102441708
wheat,IN,IN-06-0016,2014,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.14472038739128923,1.2295675721611374
wheat,IN,IN-06-0016,2015,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.9580767292008845,0.5544214143538434
wheat,IN,IN-06-0016,2016,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.054449949365184845,-0.874853887607863
wheat,IN,IN-06-0016,2017,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.3361048480405586,0.9258221626217075
wheat,IN,IN-06-0017,2003,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.507684417526712,0.1885832983267449
wheat,IN,IN-06-0017,2004,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.5094060035561722,-0.1566326074805051
wheat,IN,IN-06-0017,2005,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.6798158638241127,-0.7780336423857931
