crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,yield_z
wheat,IN,IN-03-0129,2015,341.212,105.809,796.5,13.466,22.31771,70.18402,5915.0,15.312,1.552,4.0,-0.3860645957633518,-0.46840978059980803
wheat,IN,IN-03-0129,2016,341.212,105.809,796.5,13.466,22.31771,70.18402,5915.0,15.312,1.552,4.0,-0.16285623505686916,-0.4840952033250805
wheat,IN,IN-03-0129,2017,341.212,105.809,796.5,13.466,22.31771,70.18402,5915.0,15.312,1.552,4.0,0.11678022576402627,0.995563007092303
wheat,IN,IN-03-0130,2003,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-1.3365029340279664,0.012972950455655774
wheat,IN,IN-03-0130,2004,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-0.6611154195438229,-0.25758662451126535
wheat,IN,IN-03-0130,2005,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-1.1116261795964897,0.23806032794914564
wheat,IN,IN-03-0130,2006,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-0.10120641494411188,-0.06432978524917854
wheat,IN,IN-03-0130,2007,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,1.7746448063129228,1.213438963754266
wheat,IN,IN-03-0130,2008,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,1.0475033226970998,-1.7286122127767978
wheat,IN,IN-03-0130,2009,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-1.1358802817051745,-0.6077225450566941
wheat,IN,IN-03-0130,2010,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,1.4318914391488358,1.413516632637368
wheat,IN,IN-03-0130,2011,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,1.1503971917962668,0.34491999201171064
wheat,IN,IN-03-0130,2012,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-0.7150905276109845,-1.3739290724840263
wheat,IN,IN-03-0130,2013,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,0.38750936454914464,1.809124750656229
wheat,IN,IN-03-0130,2014,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-0.2246549788808738,1.0611071022182679
wheat,IN,IN-03-0130,2015,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-0.875903888479714,0.04480348868705885
wheat,IN,IN-03-0130,2016,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,-0.005369703193795216,-0.3144268713530564
wheat,IN,IN-03-0130,2017,341.196,106.177,1039.9,16.922,21.47713,70.31143,6145.0,15.82,1.52,4.0,0.37540420347865106,0.2994477945382784
wheat,IN,IN-03-0131,2003,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-1.3208952701295946,0.3002433715972017
wheat,IN,IN-03-0131,2004,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-1.2875393218702615,0.04036684948283656
wheat,IN,IN-03-0131,2005,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-0.8412476014344484,-0.4062959229012276
wheat,IN,IN-03-0131,2006,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,1.1084169597081268,-0.7027175809379249
wheat,IN,IN-03-0131,2007,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,1.770280982889123,1.9366533467860931
wheat,IN,IN-03-0131,2008,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,1.6564480841523817,-2.452823534551851
wheat,IN,IN-03-0131,2009,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-0.8902361097379285,-0.6093244558030745
wheat,IN,IN-03-0131,2010,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-0.7928211923497506,0.4098787793641999
wheat,IN,IN-03-0131,2011,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,0.3836290517580381,1.230114052287664
wheat,IN,IN-03-0131,2012,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-0.12027498032659191,-0.0042994277555685936
wheat,IN,IN-03-0131,2013,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,0.6868035109544276,0.43018163265438425
wheat,IN,IN-03-0131,2014,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,0.21518665253000802,-0.11393483552256684
wheat,IN,IN-03-0131,2015,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-0.6171261518127256,0.17436568119805562
wheat,IN,IN-03-0131,2016,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,-0.36305344411776985,0.588543888317826
wheat,IN,IN-03-0131,2017,337.306,102.503,153.9,4.471,22.8397,72.81185,3443.0,14.163,1.526,5.0,0.41242882978696715,0.9621163888572258
wheat,IN,IN-03-0132,2003,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,0.41135846053664077,-0.12364311657784162
wheat,IN,IN-03-0132,2004,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,-0.7004563562269726,-2.154957796640275
wheat,IN,IN-03-0132,2005,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,-2.1401064299118246,-0.8838283649447651
wheat,IN,IN-03-0132,2006,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,-0.3346213574556306,-0.7592078324255965
wheat,IN,IN-03-0132,2007,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,1.2447215179014042,0.03420955794643657
wheat,IN,IN-03-0132,2008,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,0.42907739812167456,-0.15272124083231456
wheat,IN,IN-03-0132,2009,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,-0.5177069740164075,0.22944839222646646
wheat,IN,IN-03-0132,2010,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,0.6369263802216363,0.017593486943880875
wheat,IN,IN-03-0132,2011,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,1.915836961861958,0.6323881140384416
wheat,IN,IN-03-0132,2012,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,0.26499025511210383,1.1682564038708623
wheat,IN,IN-03-0132,2013,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,0.27658073805117006,2.1195264687671753
wheat,IN,IN-03-0132,2014,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,-0.6904796371548173,0.9480934630869998
wheat,IN,IN-03-0132,2015,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,-0.8119146637031921,0.30422071173796617
wheat,IN,IN-03-0132,2016,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,-0.7945192029729335,0.1712921437175206
wheat,IN,IN-03-0132,2017,340.171,108.883,428.2,1.053,23.43033,69.90202,40681.0,14.306,1.486,6.0,0.8103129096351859,0.4745354395141616
wheat,IN,IN-03-0133,2003,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-1.0576460209340333,-0.6749770580421242
wheat,IN,IN-03-0133,2004,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-1.0812468377234397,-0.8923986128377894
wheat,IN,IN-03-0133,2005,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-1.3035171448390743,0.10099297372861564
wheat,IN,IN-03-0133,2006,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,1.3236215342121265,-0.18390423600363648
wheat,IN,IN-03-0133,2007,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,1.644981897884196,0.9181981279606012
wheat,IN,IN-03-0133,2008,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,1.3900397427359141,-2.2194198265906473
wheat,IN,IN-03-0133,2009,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-0.5989570712078771,0.03726596628850537
wheat,IN,IN-03-0133,2010,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-1.1528676360324226,0.5620766157952856
wheat,IN,IN-03-0133,2011,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,0.38955010864671524,0.9331927179465092
wheat,IN,IN-03-0133,2012,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-0.22383218039302843,0.26968211107008033
wheat,IN,IN-03-0133,2013,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,0.46026717704023745,0.7645035806050445
wheat,IN,IN-03-0133,2014,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-0.20913612880570917,0.16846862866520085
wheat,IN,IN-03-0133,2015,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-0.37000572400765186,0.2209496936158797
wheat,IN,IN-03-0133,2016,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,-0.3231667552492183,0.663290098200165
wheat,IN,IN-03-0133,2017,340.054,107.069,409.9,9.27,23.65842,72.37209,4422.0,13.1,1.505,5.0,1.1119150386732521,1.5892060298299833
wheat,IN,IN-03-0134,2003,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,-0.8497552590627709,0.2737372693711507
wheat,IN,IN-03-0134,2004,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,-1.24731859766556,0.13350019515790465
wheat,IN,IN-03-0134,2005,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,-0.9982440500715299,0.4396844738568261
wheat,IN,IN-03-0134,2006,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,0.8338637780779521,-1.1520063184635212
wheat,IN,IN-03-0134,2007,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,1.9078392434604086,0.30412196878402054
wheat,IN,IN-03-0134,2008,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,1.5845927632124983,-1.5586938336819358
wheat,IN,IN-03-0134,2009,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,-1.1339481092594779,-0.7780407872281976
wheat,IN,IN-03-0134,2010,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,-1.159668591193418,0.44669632756748867
wheat,IN,IN-03-0134,2011,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,0.031171324292319287,1.2226748048807854
wheat,IN,IN-03-0134,2012,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,0.3063500588452263,2.910194264580184
wheat,IN,IN-03-0134,2013,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,0.7473487607344871,-0.2825364583413935
wheat,IN,IN-03-0134,2014,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,0.5276097421177345,-0.10957740014505607
wheat,IN,IN-03-0134,2015,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,-0.46300781228739374,-0.504578492512367
wheat,IN,IN-03-0134,2016,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,-0.2658660699182106,-0.6775375507087039
wheat,IN,IN-03-0134,2017,338.468,101.05,47.3,1.441,22.83513,73.49286,3283.0,15.05,1.556,4.0,0.1790328187177136,0.016635966646865848
wheat,IN,IN-03-0135,2003,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-0.8674368268468665,0.9039509148078755
wheat,IN,IN-03-0135,2004,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-0.9450631335036004,-1.5432644126830866
wheat,IN,IN-03-0135,2005,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-1.5335684867340422,0.09803219560835817
wheat,IN,IN-03-0135,2006,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,0.04199920706946949,0.062260346453288415
wheat,IN,IN-03-0135,2007,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,1.88917503618615,0.35264359253562083
wheat,IN,IN-03-0135,2008,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,1.3706443407653708,-0.6805315801196353
wheat,IN,IN-03-0135,2009,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-1.3645107112058203,0.41787461158310163
wheat,IN,IN-03-0135,2010,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,0.6240977639465201,0.8113649522888708
wheat,IN,IN-03-0135,2011,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,1.2166935359904876,0.7734888767129149
wheat,IN,IN-03-0135,2012,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-0.4214448725864045,-0.0639932387998998
wheat,IN,IN-03-0135,2013,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,0.6855194167330286,1.4405286521339247
wheat,IN,IN-03-0135,2014,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-0.03202411452123348,0.8723875184945792
wheat,IN,IN-03-0135,2015,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-0.34374213404019416,0.2537449507539574
wheat,IN,IN-03-0135,2016,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-0.20133082305733094,0.1653674410767252
wheat,IN,IN-03-0135,2017,341.282,105.36,1540.1,20.027,22.03799,70.61852,7690.0,15.815,1.572,4.0,-0.11900819819550294,0.09171951634569853
wheat,IN,IN-03-0136,2003,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,-1.1594083175299101,-0.3858008681793465
wheat,IN,IN-03-0136,2004,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,-1.203181626564684,-0.5854108825851828
wheat,IN,IN-03-0136,2005,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,-1.3254418389042726,0.2020615918290489
wheat,IN,IN-03-0136,2006,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,1.1017465242231994,-0.006322489144075955
wheat,IN,IN-03-0136,2007,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,1.4261997719377237,0.2898022575019439
wheat,IN,IN-03-0136,2008,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,1.2449819938098494,-0.8266977131856436
wheat,IN,IN-03-0136,2009,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,-0.8166205444366204,-1.0372753108005914
wheat,IN,IN-03-0136,2010,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,-1.432721916972158,0.2283837915309174
wheat,IN,IN-03-0136,2011,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,0.1028834436043529,0.07045059331970642
wheat,IN,IN-03-0136,2012,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,0.1380561053979774,0.8337943846738928
wheat,IN,IN-03-0136,2013,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,0.6176145443302401,0.7811499852701558
wheat,IN,IN-03-0136,2014,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,0.11987210153952778,1.3185615625166363
wheat,IN,IN-03-0136,2015,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,-0.15919936946747174,0.7965046017629117
wheat,IN,IN-03-0136,2016,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,0.13489009010021574,0.6363778869098786
wheat,IN,IN-03-0136,2017,340.553,108.248,743.6,17.518,23.81558,72.97536,4245.0,12.356,1.519,5.0,1.2103290389320174,1.4808817940114924
wheat,IN,IN-03-0137,2003,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-0.6566471231416392,-1.8287115363916326
wheat,IN,IN-03-0137,2004,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-0.2516161486042473,-1.9276976526412526
wheat,IN,IN-03-0137,2005,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-0.8390059241449603,0.3920204629476626
wheat,IN,IN-03-0137,2006,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,0.6644538539471155,0.35974238156191674
wheat,IN,IN-03-0137,2007,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,1.9567382915028162,-0.8130279087868388
wheat,IN,IN-03-0137,2008,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,1.47836357189613,-0.10075824620805332
wheat,IN,IN-03-0137,2009,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-1.1959275343879932,0.5620183582459229
wheat,IN,IN-03-0137,2010,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-0.20026334616124175,1.554031392834503
wheat,IN,IN-03-0137,2011,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,0.15120055303294008,0.5641702303383058
wheat,IN,IN-03-0137,2012,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-1.0494419178802155,1.1322644627274274
wheat,IN,IN-03-0137,2013,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,0.980772632457006,0.4544247536267705
wheat,IN,IN-03-0137,2014,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,0.37402747204102954,-0.21050372291958763
wheat,IN,IN-03-0137,2015,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-1.0475412556158585,0.4867028350125163
wheat,IN,IN-03-0137,2016,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,-1.0443408757736627,0.5706258466154551
wheat,IN,IN-03-0137,2017,338.594,101.046,10.9,0.252,21.41054,73.06054,4335.0,14.687,1.554,4.0,0.6792277508328224,0.8503692186252498
wheat,IN,IN-03-0138,2003,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-0.6235445411396874,-0.263517087327893
wheat,IN,IN-03-0138,2004,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-1.1024187899712041,-1.6657932007788316
wheat,IN,IN-03-0138,2005,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-1.453715150068115,-1.291139277337742
wheat,IN,IN-03-0138,2006,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,0.5076524357955721,-1.1278972106955527
wheat,IN,IN-03-0138,2007,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,2.034484477384883,0.6222718316649708
wheat,IN,IN-03-0138,2008,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,1.6034247846738439,-0.8094413757706252
wheat,IN,IN-03-0138,2009,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-1.1089634213704913,-0.6060578173311759
wheat,IN,IN-03-0138,2010,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-0.22009891351066127,1.20298541299866
wheat,IN,IN-03-0138,2011,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,1.0203878778879476,1.1200263299509907
wheat,IN,IN-03-0138,2012,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-0.40369205022251414,0.33057699127155044
wheat,IN,IN-03-0138,2013,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,0.7022663115569135,0.9781930589340068
wheat,IN,IN-03-0138,2014,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-0.02456535718003129,0.16198272572305927
wheat,IN,IN-03-0138,2015,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-0.4056918048644276,1.0745326392474301
wheat,IN,IN-03-0138,2016,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-0.3967593408202297,0.45367756611647964
wheat,IN,IN-03-0138,2017,339.37,105.921,526.9,5.737,22.79531,71.54079,9184.0,15.116,1.546,4.0,-0.12876651815179865,1.0370672469033204
wheat,IN,IN-03-0518,2003,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-1.2414411822701215,-0.4506292911708771
wheat,IN,IN-03-0518,2004,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-1.1014899893511583,-0.6602144237626157
wheat,IN,IN-03-0518,2005,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-1.019260753190919,-0.29163367334266216
wheat,IN,IN-03-0518,2006,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,1.4620318791900422,-0.7866882106714219
wheat,IN,IN-03-0518,2007,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,1.614532284514438,0.2720780625937346
wheat,IN,IN-03-0518,2008,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,1.4610049404336494,-2.2501706020447636
wheat,IN,IN-03-0518,2009,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-0.7454050695133628,-0.627692592843207
wheat,IN,IN-03-0518,2010,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-0.9932824118377829,0.3804841656584274
wheat,IN,IN-03-0518,2011,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,0.32673503807924614,0.5467068570242877
wheat,IN,IN-03-0518,2012,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-0.21771929287641362,0.3190540405884357
wheat,IN,IN-03-0518,2013,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,0.5571303526678794,1.0381478575842247
wheat,IN,IN-03-0518,2014,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-0.11149503029349925,1.2152111592565547
wheat,IN,IN-03-0518,2015,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-0.5840392944560423,0.467209048110181
wheat,IN,IN-03-0518,2016,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,-0.3328942403741213,0.6225911291695716
wheat,IN,IN-03-0518,2017,338.739,104.825,152.0,7.224,23.32248,72.64944,2104.0,13.282,1.508,5.0,0.925592769278158,1.1790757915683248
wheat,IN,IN-03-1001,2003,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-1.436839359415326,-0.6418674798519195
wheat,IN,IN-03-1001,2004,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-1.2673726974967052,-1.1567324428166343
wheat,IN,IN-03-1001,2005,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-0.8189622681407442,-0.5507596880515796
wheat,IN,IN-03-1001,2006,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,0.9662160606028769,-1.8156748439772363
wheat,IN,IN-03-1001,2007,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,1.7822635944952612,-0.006231723105358423
wheat,IN,IN-03-1001,2008,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,1.8115816287698807,-0.33676231661357064
wheat,IN,IN-03-1001,2009,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-0.710364105679726,-0.4575331103954172
wheat,IN,IN-03-1001,2010,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-0.4877320899848793,0.47473266616620613
wheat,IN,IN-03-1001,2011,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,0.4902957245659281,0.26921043815148465
wheat,IN,IN-03-1001,2012,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-0.43969788455516806,0.8285699040884592
wheat,IN,IN-03-1001,2013,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,0.6873849501855073,0.36243701580764703
wheat,IN,IN-03-1001,2014,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,0.22932474097350128,0.868826835349075
wheat,IN,IN-03-1001,2015,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-0.5853101741922094,1.2947027923692704
wheat,IN,IN-03-1001,2016,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,-0.4253713810643826,1.6040455273192644
wheat,IN,IN-03-1001,2017,337.051,102.133,144.6,4.552,22.51907,72.58737,3176.0,13.887,1.517,4.0,0.20458326093617066,1.245970717685368
wheat,IN,IN-03-1002,2003,339.941,102.26,246.5,6.773,22.95059,74.15099,3640.0,14.277,1.507,4.0,-1.089083620385172,0.02813382818751874
wheat,IN,IN-03-1002,2004,339.941,102.26,246.5,6.773,22.95059,74.15099,3640.0,14.277,1.507,4.0,-0.9850573523581487,-0.06804105186655551
wheat,IN,IN-03-1002,2005,339.941,102.26,246.5,6.773,22.95059,74.15099,3640.0,14.277,1.507,4.0,-1.368069754158023,0.33745303701008306
wheat,IN,IN-03-1002,2006,339.941,102.26,246.5,6.773,22.95059,74.15099,3640.0,14.277,1.507,4.0,0.3728667662403467,0.06972296550819962
wheat,IN,IN-03-1002,2007,339.941,102.26,246.5,6.773,22.95059,74.15099,3640.0,14.277,1.507,4.0,1.7548892868157628,0.6051831085119653
wheat,IN,IN-03-1002,2008,339.941,102.26,246.5,6.773,22.95059,74.15099,3640.0,14.277,1.507,4.0,1.258096666596923,-0.9336149723532254
