crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_rsm_z,yield_z
wheat,IN,IN-06-0040,2006,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,-0.4803545904808893,-0.6380777514097968
wheat,IN,IN-06-0040,2007,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,0.032684069989821415,-0.6349544223646006
wheat,IN,IN-06-0040,2008,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,-0.5045227286144648,-0.563117854325087
wheat,IN,IN-06-0040,2009,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,-0.3428190288878111,1.7887489167076827
wheat,IN,IN-06-0040,2010,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,0.05114555781357197,-1.2049619731129146
wheat,IN,IN-06-0040,2011,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,0.5901021553575174,1.4998409800270303
wheat,IN,IN-06-0040,2012,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,1.0478836611225006,0.4441557627507004
wheat,IN,IN-06-0040,2013,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,2.72046566830411,-0.10242682015864156
wheat,IN,IN-06-0040,2014,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,0.08356278291104899,0.7986536093804742
wheat,IN,IN-06-0040,2015,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,-0.24383754121555154,0.8127085900838572
wheat,IN,IN-06-0040,2016,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,0.6720479943334923,1.0828765524933321
wheat,IN,IN-06-0040,2017,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,-1.0185451178106937,1.1047398558097055
wheat,IN,IN-06-0041,2003,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.9290815841249623,-0.37281186266553923
wheat,IN,IN-06-0041,2004,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.49702073271090325,-0.6747986994410287
wheat,IN,IN-06-0041,2005,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-1.2916545671982214,-0.9244934432683813
wheat,IN,IN-06-0041,2006,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.3151242979985826,-0.5140005136255084
wheat,IN,IN-06-0041,2007,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.26168090920424036,-0.8538991177883968
wheat,IN,IN-06-0041,2008,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.418964640619467,-0.7297053970365722
wheat,IN,IN-06-0041,2009,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.8730590762276436,-0.2839153046537068
wheat,IN,IN-06-0041,2010,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.7278829451970376,-0.7780755830135985
wheat,IN,IN-06-0041,2011,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,0.9793992600757022,0.16710399702397172
wheat,IN,IN-06-0041,2012,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,0.5719507191020203,0.9344904610378777
wheat,IN,IN-06-0041,2013,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,2.511916599143953,0.3069853456602376
wheat,IN,IN-06-0041,2014,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,0.4561880616751193,1.4038119952474044
wheat,IN,IN-06-0041,2015,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,0.38325477540552666,0.5932845545512857
wheat,IN,IN-06-0041,2016,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,1.0862797975440868,1.9084306921969234
wheat,IN,IN-06-0041,2017,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,-0.674520459665345,1.8273779481273111
wheat,IN,IN-06-0042,2003,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-0.9655101297156724,-0.7096653318297278
wheat,IN,IN-06-0042,2004,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-0.7641791066531665,-0.41052509315159524
wheat,IN,IN-06-0042,2005,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-1.4640521561285593,-0.9009936063142182
wheat,IN,IN-06-0042,2006,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-0.24852097197008954,-0.16301311901689736
wheat,IN,IN-06-0042,2007,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,0.0370730691759633,-0.753701204528539
wheat,IN,IN-06-0042,2008,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-0.4938729473159631,-0.5153001006073883
wheat,IN,IN-06-0042,2009,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-0.8333800980972946,0.39123148564055527
wheat,IN,IN-06-0042,2010,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-0.6634760143858042,-0.5699653218886713
wheat,IN,IN-06-0042,2011,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,0.8783006078956949,0.9500315254047823
wheat,IN,IN-06-0042,2012,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,0.586936707852421,-0.4803750981221239
wheat,IN,IN-06-0042,2013,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,2.3428571995448237,-0.18730877291968984
wheat,IN,IN-06-0042,2014,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,0.3227988372626324,1.5376826541785749
wheat,IN,IN-06-0042,2015,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,0.4572073987822325,0.9758456576764991
wheat,IN,IN-06-0042,2016,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,1.3133571328055442,1.4647956924701975
wheat,IN,IN-06-0042,2017,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,-0.5055395290527251,1.8565631116527257
wheat,IN,IN-06-0043,2003,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.030244791395900816,-0.9807300934582988
wheat,IN,IN-06-0043,2004,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.9027631041706082,-1.1242547880151117
wheat,IN,IN-06-0043,2005,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-1.392726281496821,-1.2475963223998736
wheat,IN,IN-06-0043,2006,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.5112938246855637,-0.6914381309922218
wheat,IN,IN-06-0043,2007,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.4488255417117554,-0.1408863729656955
wheat,IN,IN-06-0043,2008,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.5574799851432617,-0.6297673637998409
wheat,IN,IN-06-0043,2009,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.4954302876905861,-0.3640224215344911
wheat,IN,IN-06-0043,2010,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.18633691493614354,0.2123189300452123
wheat,IN,IN-06-0043,2011,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,1.0455418538753807,1.41994468033965
wheat,IN,IN-06-0043,2012,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,0.9533542549150237,0.6395291536869773
wheat,IN,IN-06-0043,2013,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,2.5538776725451546,-0.16779725319509803
wheat,IN,IN-06-0043,2014,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.20204294845059065,1.6374742955273203
wheat,IN,IN-06-0043,2015,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.1097496462305201,1.025251770308413
wheat,IN,IN-06-0043,2016,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,1.0289176182490616,1.3055734393646892
wheat,IN,IN-06-0043,2017,338.216,106.741,3000.0,44.803,22.72599,77.90786,6696.0,14.814,1.589,4.0,-0.7447980736728637,1.090286397529469
wheat,IN,IN-06-0502,2003,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.6171017936965844,-0.907941495770534
wheat,IN,IN-06-0502,2004,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.6292667549666524,-0.46334689453384326
wheat,IN,IN-06-0502,2005,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-1.462410291397775,-0.7613718470111855
wheat,IN,IN-06-0502,2006,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.5663513709463528,-0.7125152974247358
wheat,IN,IN-06-0502,2007,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.5625777591192809,-0.7711431569284755
wheat,IN,IN-06-0502,2008,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.5073129866975371,-0.625794921908788
wheat,IN,IN-06-0502,2009,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.74435219567483,-0.42670448234400576
wheat,IN,IN-06-0502,2010,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.46988012993270506,-0.8541992912254395
wheat,IN,IN-06-0502,2011,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,1.080173124974425,2.0185658244577938
wheat,IN,IN-06-0502,2012,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,0.6662569239510211,0.7568454313877344
wheat,IN,IN-06-0502,2013,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,2.3886904148594086,1.6411489789024716
wheat,IN,IN-06-0502,2014,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,0.3634062091645409,0.3305720362459618
wheat,IN,IN-06-0502,2015,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,0.4026069321238554,0.7421884665117996
wheat,IN,IN-06-0502,2016,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,1.2200906816146648,1.3040387867559693
wheat,IN,IN-06-0502,2017,338.821,109.433,1529.8,55.248,23.55248,77.33728,2769.0,14.485,1.533,4.0,-0.5619710042562034,0.6444753673389003
wheat,IN,IN-06-1057,2003,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,1.8725245900871816,-0.5891205688078772
wheat,IN,IN-06-1057,2004,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,0.011312000261929137,-0.44984478216036283
wheat,IN,IN-06-1057,2005,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,0.17409699795729583,-0.7860277154474665
wheat,IN,IN-06-1057,2006,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,-0.7033019943415112,-0.7155893865682638
wheat,IN,IN-06-1057,2007,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,-0.7502653296397012,-0.8020364265563763
wheat,IN,IN-06-1057,2008,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,-0.2123243527471876,-0.5907214399187681
wheat,IN,IN-06-1057,2009,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,-1.1437477408032273,-0.6435501865781702
wheat,IN,IN-06-1057,2010,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,-1.1236146374862641,-0.6803702221286626
wheat,IN,IN-06-1057,2011,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,0.2927553577917314,-0.5250857243722383
wheat,IN,IN-06-1057,2012,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,0.22976471534888226,0.7908303287801393
wheat,IN,IN-06-1057,2013,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,2.2271849134849977,0.9765313776434916
wheat,IN,IN-06-1057,2014,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,0.2483459985657032,0.4498447821603625
wheat,IN,IN-06-1057,2015,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,-0.6987386722358642,0.7428041954534101
wheat,IN,IN-06-1057,2016,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,0.5130163601253823,1.9226462041800554
wheat,IN,IN-06-1057,2017,341.889,113.19,29.8,0.519,23.07165,80.81684,5741.0,13.956,1.583,4.0,-0.9370082063693528,2.276438719686959
wheat,IN,IN-06-1058,2003,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.4816535526945434,-1.150361803607474
wheat,IN,IN-06-1058,2004,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-1.1152293357616,-0.9423612490518107
wheat,IN,IN-06-1058,2005,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-1.3676624821068253,-0.8901049520944765
wheat,IN,IN-06-1058,2006,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.009679423129419738,-0.9464597821465036
wheat,IN,IN-06-1058,2007,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,0.08233000372562604,0.203178750914848
wheat,IN,IN-06-1058,2008,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.6187829854249575,0.0791981248003885
wheat,IN,IN-06-1058,2009,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.5954611008695285,-1.5632890128977814
wheat,IN,IN-06-1058,2010,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.23136716414634287,0.9030032768336569
wheat,IN,IN-06-1058,2011,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,0.7746813097758442,1.3548665505235462
wheat,IN,IN-06-1058,2012,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,0.8156865293280792,0.8538208796973423
wheat,IN,IN-06-1058,2013,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,2.6405996067785633,0.09456762390548691
wheat,IN,IN-06-1058,2014,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.024120730503857366,1.0659199673476984
wheat,IN,IN-06-1058,2015,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.09489162135254645,0.7800472839928705
wheat,IN,IN-06-1058,2016,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,1.0023368691797683,1.2534278564298975
wheat,IN,IN-06-1058,2017,339.0,104.934,982.1,29.378,22.3344,77.02396,3343.0,14.833,1.592,4.0,-0.7767859227982541,0.9224713090334482
wheat,IN,IN-06-1060,2003,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-0.3419605401399414,-0.13809001751458047
wheat,IN,IN-06-1060,2004,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-0.4953071303902635,-0.7882767797559854
wheat,IN,IN-06-1060,2005,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-1.1958299981360085,-1.6613470365588459
wheat,IN,IN-06-1060,2006,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,0.5767989424247603,-0.6590307296552598
wheat,IN,IN-06-1060,2007,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,1.4164236771699332,-1.2287684198951931
wheat,IN,IN-06-1060,2008,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-0.19992703080794572,0.018851614750586564
wheat,IN,IN-06-1060,2009,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-0.8027696048718089,-1.18920330251742
wheat,IN,IN-06-1060,2010,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-0.4926931974391165,-0.34250979063307474
wheat,IN,IN-06-1060,2011,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,0.1434016101602256,0.9789651297845475
wheat,IN,IN-06-1060,2012,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,0.222019147277164,0.7613569842067953
wheat,IN,IN-06-1060,2013,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,2.6811752813819427,0.5740820952853359
wheat,IN,IN-06-1060,2014,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,0.01370821265979057,0.8985160577830756
wheat,IN,IN-06-1060,2015,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-0.8630663598664134,1.1002981564097187
wheat,IN,IN-06-1060,2016,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,0.2685474612433946,1.5038623536630047
wheat,IN,IN-06-1060,2017,338.817,98.467,681.7,12.565,21.92743,75.02478,5425.0,14.426,1.537,4.0,-0.9305204706657222,1.4629783990393055
wheat,IN,IN-06-1061,2003,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,1.7110149006668318,-0.4626244512326856
wheat,IN,IN-06-1061,2004,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,0.14213695343845642,-0.6147887093392316
wheat,IN,IN-06-1061,2005,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,0.27901253555893063,-0.6722996100409184
wheat,IN,IN-06-1061,2006,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,-0.7604412724620485,-1.0017891453109984
wheat,IN,IN-06-1061,2007,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,-0.8808471104184443,-0.8268601556767012
wheat,IN,IN-06-1061,2008,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,-0.018209552541803495,-0.5225316394636093
wheat,IN,IN-06-1061,2009,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,-1.0419988068868589,-0.6099961342807577
wheat,IN,IN-06-1061,2010,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,-1.1483157549596883,-0.8268601556767012
wheat,IN,IN-06-1061,2011,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,0.43640128314373466,-0.2960824679507178
wheat,IN,IN-06-1061,2012,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,0.4272107287096656,1.5023313227416102
wheat,IN,IN-06-1061,2013,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,2.211221418846847,0.7091601505641811
wheat,IN,IN-06-1061,2014,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,0.12963284383063894,0.6264882308055066
wheat,IN,IN-06-1061,2015,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,-0.8614707657742448,0.845748539730687
wheat,IN,IN-06-1061,2016,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,0.3939276281637786,1.9372575092981157
wheat,IN,IN-06-1061,2017,339.931,109.548,1815.5,35.943,23.80013,80.33556,5051.0,13.963,1.622,4.0,-1.0192750293158308,1.72997863801912
wheat,IN,IN-06-1062,2003,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,-1.342214322723914,-0.205194817429515
wheat,IN,IN-06-1062,2004,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,0.1703739537780677,-0.06913064403648245
wheat,IN,IN-06-1062,2005,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,-1.31091091112795,-0.4586476894361434
wheat,IN,IN-06-1062,2006,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,0.053888398487473,-1.0495930699568614
wheat,IN,IN-06-1062,2007,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,0.446499838902398,-1.0762723196417692
wheat,IN,IN-06-1062,2008,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,-0.11903564022955808,-0.7948062354659873
wheat,IN,IN-06-1062,2009,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,-1.3229557881079135,-1.074938357157524
wheat,IN,IN-06-1062,2010,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,-1.1151305115238277,-0.7067647115057902
wheat,IN,IN-06-1062,2011,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,0.8089608618754698,-0.43463636471972567
wheat,IN,IN-06-1062,2012,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,0.5805038970518058,1.2474903279137404
wheat,IN,IN-06-1062,2013,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,2.0846493422156094,1.7583979593797336
wheat,IN,IN-06-1062,2014,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,0.8976504881444706,0.9380110315688043
wheat,IN,IN-06-1062,2015,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,-0.2768808297502454,1.483601687625178
wheat,IN,IN-06-1062,2016,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,0.9013965323799916,0.4777939745041365
wheat,IN,IN-06-1062,2017,341.001,111.751,708.2,16.52,24.55844,75.00605,4287.0,13.612,1.549,4.0,-0.4567953093718697,1.3235261895157289
wheat,IN,IN-06-1063,2003,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,1.3905166110728677,-0.24438590863024753
wheat,IN,IN-06-1063,2004,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,0.6964558326317982,-0.833333931680619
wheat,IN,IN-06-1063,2005,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-0.02365684284547072,-0.5603262499675494
wheat,IN,IN-06-1063,2006,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-0.26647208144118467,-0.8652582170422278
wheat,IN,IN-06-1063,2007,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-0.35505826613412217,-0.891678315272525
wheat,IN,IN-06-1063,2008,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,0.6137913707905477,-0.7342585633170048
wheat,IN,IN-06-1063,2009,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-1.051730596656983,0.048436846755544605
wheat,IN,IN-06-1063,2010,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-0.648109487366957,-0.5768388113614852
wheat,IN,IN-06-1063,2011,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,0.5064122006130666,-0.42932659624232644
wheat,IN,IN-06-1063,2012,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,0.34394547178069745,1.5103489488319801
wheat,IN,IN-06-1063,2013,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,2.0254475426345944,1.448702052961287
wheat,IN,IN-06-1063,2014,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,0.21535696045188862,0.7375610755957921
wheat,IN,IN-06-1063,2015,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-1.2177086037412654,1.435492003846139
wheat,IN,IN-06-1063,2016,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-0.41109319285076,1.2032153069047773
wheat,IN,IN-06-1063,2017,338.329,108.536,1571.5,23.778,25.76688,76.75191,6609.0,14.156,1.526,4.0,-1.8180969189387022,1.0248796438502725
wheat,IN,IN-06-1064,2003,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,1.9220039537255134,-0.6046531315408216
wheat,IN,IN-06-1064,2004,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,0.16319437398747041,-0.7487302676967874
wheat,IN,IN-06-1064,2005,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,0.2418522716216691,-0.6846959849608025
wheat,IN,IN-06-1064,2006,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,-0.6802864400198239,-0.7135114121919958
wheat,IN,IN-06-1064,2007,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,-0.7883294851533621,-0.7983568368171757
wheat,IN,IN-06-1064,2008,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,-0.12931369229535486,-0.5726359901728292
wheat,IN,IN-06-1064,2009,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,-1.0926750159220588,-0.7231165546023934
wheat,IN,IN-06-1064,2010,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,-1.2215090764194505,-0.750331124765187
wheat,IN,IN-06-1064,2011,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,0.3070411207927708,-0.463777709521655
wheat,IN,IN-06-1064,2012,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,0.25400220152062414,1.1642939290407597
wheat,IN,IN-06-1064,2013,339.994,110.06,382.3,8.356,23.77014,80.83907,4575.0,13.537,1.661,4.0,2.1055438036330565,1.4780619144470852
