crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_prec_z,yield_z
wheat,IN,IN-06-0015,2004,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.8290468025571928,-0.5639638623560667
wheat,IN,IN-06-0015,2005,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.1643477952975115,-1.181900828726678
wheat,IN,IN-06-0015,2006,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.1987484478041532,-1.1631754661093865
wheat,IN,IN-06-0015,2007,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.437453720397771,-1.3982827967487101
wheat,IN,IN-06-0015,2008,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,1.3351524759059303,0.0893432334027618
wheat,IN,IN-06-0015,2009,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.4473671702729208,-0.49738479527236434
wheat,IN,IN-06-0015,2010,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.4538139557724182,-1.3233813462795454
wheat,IN,IN-06-0015,2011,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,1.2099550053590389,0.47425346498041554
wheat,IN,IN-06-0015,2012,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.032992043920999796,1.3709902747640303
wheat,IN,IN-06-0015,2013,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,2.074429343608567,0.2537103052656521
wheat,IN,IN-06-0015,2014,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.7770608527224302,1.1587694984347297
wheat,IN,IN-06-0015,2015,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.44239749504659825,0.020683570472694025
wheat,IN,IN-06-0015,2016,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.648171781342516,1.876575065430894
wheat,IN,IN-06-0015,2017,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.2427198663414898,1.2399127364429912
wheat,IN,IN-06-0016,2001,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.10438867413624511,-0.018397966179682215
wheat,IN,IN-06-0016,2002,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.8504347753270769,-0.5794209473713606
wheat,IN,IN-06-0016,2003,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.4954333152426074,-0.090724970723557
wheat,IN,IN-06-0016,2004,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.6291647971843158,-0.1259110810421989
wheat,IN,IN-06-0016,2005,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.13301597757626876,-0.6927984139536512
wheat,IN,IN-06-0016,2006,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.5543641789204592,-1.1599917676289513
wheat,IN,IN-06-0016,2007,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.304030473150721,-1.4121588915792178
wheat,IN,IN-06-0016,2008,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.5468477388314834,-0.4621339129758877
wheat,IN,IN-06-0016,2009,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.5863300788653825,-0.6556575197284179
wheat,IN,IN-06-0016,2010,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.5878366203251274,-1.0915743308982588
wheat,IN,IN-06-0016,2011,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.78242150325722,-0.46017912906929664
wheat,IN,IN-06-0016,2012,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.09448463164877959,1.3870916626594016
wheat,IN,IN-06-0016,2013,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.8695014584389258,0.962903554929108
wheat,IN,IN-06-0016,2014,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.5765070530858009,0.8651643595995466
wheat,IN,IN-06-0016,2015,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.552754385398054,0.12821082681465923
wheat,IN,IN-06-0016,2016,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.1164848194287615,2.12599997935088
wheat,IN,IN-06-0016,2017,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.2351238011508168,1.2795785477968846
wheat,IN,IN-06-0017,2001,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.4766371636906788,-0.735146920481666
wheat,IN,IN-06-0017,2002,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.9126114745542361,-0.6686620280853991
wheat,IN,IN-06-0017,2003,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.4084087067667082,-0.720187819692506
wheat,IN,IN-06-0017,2004,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.4451380317773731,-0.8066181798076534
wheat,IN,IN-06-0017,2005,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.1500214497053553,-0.8930485399228008
wheat,IN,IN-06-0017,2006,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.8343834637121681,-1.0193698354757084
wheat,IN,IN-06-0017,2007,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.3806698850097012,-0.9296152307407476
wheat,IN,IN-06-0017,2008,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.612818724671565,-0.16171472356386152
wheat,IN,IN-06-0017,2009,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.34253010367577114,-0.21656475979078219
wheat,IN,IN-06-0017,2010,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.8369680800690544,-0.22155112672050203
wheat,IN,IN-06-0017,2011,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.3276270921487788,-0.007137348742540378
wheat,IN,IN-06-0017,2012,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.06492368840122756,0.5696190927950774
wheat,IN,IN-06-0017,2013,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.5397904805053473,0.3751507825359959
wheat,IN,IN-06-0017,2014,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.5053522609503601,0.664360064459758
wheat,IN,IN-06-0017,2015,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.7663941763912551,0.33858409171804893
wheat,IN,IN-06-0017,2016,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.504578732025897,2.514302195385892
wheat,IN,IN-06-0017,2017,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.060758561775631,1.9176002861293944
wheat,IN,IN-06-0018,2001,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.6144827285203757,-0.3934404816460594
wheat,IN,IN-06-0018,2002,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-1.130102255702427,-0.5331508720919043
wheat,IN,IN-06-0018,2003,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,1.2695391202918014,-0.4744490273667593
wheat,IN,IN-06-0018,2004,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.4374469552895964,-0.6141594178126042
wheat,IN,IN-06-0018,2005,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.19634494148599071,-0.6810795207992695
wheat,IN,IN-06-0018,2006,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-1.1537500318211218,-0.8783177190757563
wheat,IN,IN-06-0018,2007,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.7419464705328159,-1.088470323191775
wheat,IN,IN-06-0018,2008,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,1.4233323057955434,-0.6352920819136564
wheat,IN,IN-06-0018,2009,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.0703008098266525,-0.6904718159552927
wheat,IN,IN-06-0018,2010,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-1.0809783628467555,-0.9100167152273346
wheat,IN,IN-06-0018,2011,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.8823578313908179,-0.36056744859997825
wheat,IN,IN-06-0018,2012,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.398180245605155,0.9895749800783546
wheat,IN,IN-06-0018,2013,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.8265099142816162,0.543440960167253
wheat,IN,IN-06-0018,2014,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-1.038109807943989,2.147175358058212
wheat,IN,IN-06-0018,2015,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.8610438359343661,0.590402435947369
wheat,IN,IN-06-0018,2016,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,1.9559156902768955,1.4897146971365889
wheat,IN,IN-06-0018,2017,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.3972253761934603,1.4991069922926121
wheat,IN,IN-06-0019,2001,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.9674422342699438,-0.6782025780383187
wheat,IN,IN-06-0019,2002,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-1.0435189350819745,-0.8668552805692488
wheat,IN,IN-06-0019,2003,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,1.0863233946705981,-0.6349446335089336
wheat,IN,IN-06-0019,2004,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-1.018163156204159,-0.7346782278405717
wheat,IN,IN-06-0019,2005,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.4259703704381577,-0.7539039809647429
wheat,IN,IN-06-0019,2006,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.9978120897575242,-0.733476618270311
wheat,IN,IN-06-0019,2007,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.45835026112381866,-0.8836778145528985
wheat,IN,IN-06-0019,2008,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,1.1278378350283336,-0.604904394252416
wheat,IN,IN-06-0019,2009,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.2929492074534227,-0.6601784344844084
wheat,IN,IN-06-0019,2010,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-1.0735746074595705,-0.7995651446346496
wheat,IN,IN-06-0019,2011,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,1.2150559860083627,-0.35016316535714753
wheat,IN,IN-06-0019,2012,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.33685717802824366,1.1302198252040352
wheat,IN,IN-06-0019,2013,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.7185366396851185,1.2467759535193232
wheat,IN,IN-06-0019,2014,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-1.0061458311967593,1.1999131802791556
wheat,IN,IN-06-0019,2015,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.7082224793769345,0.858656062325117
wheat,IN,IN-06-0019,2016,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,1.975601989641036,1.7995163558392453
wheat,IN,IN-06-0019,2017,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.5811747040591347,1.4654688953067705
wheat,IN,IN-06-0020,2001,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.6641376267617846,-0.7561295473483594
wheat,IN,IN-06-0020,2002,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-1.0111484044931212,-0.5807677006326405
wheat,IN,IN-06-0020,2003,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,1.5454131224857477,-0.5771888874343605
wheat,IN,IN-06-0020,2004,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.6670289341986977,-0.6952897229775997
wheat,IN,IN-06-0020,2005,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.31650215413347754,-0.66039629429437
wheat,IN,IN-06-0020,2006,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.9882838095698157,-0.8965979653808485
wheat,IN,IN-06-0020,2007,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-1.046254596959769,-1.0639074824004375
wheat,IN,IN-06-0020,2008,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,1.3518703720914655,-0.7239202285638395
wheat,IN,IN-06-0020,2009,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.02049538019028,-0.6013458765227503
wheat,IN,IN-06-0020,2010,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.9896085715496891,-0.8330740311113789
wheat,IN,IN-06-0020,2011,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.37996622146253034,-0.344566029546162
wheat,IN,IN-06-0020,2012,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.05303544844834753,1.1343785246430387
wheat,IN,IN-06-0020,2013,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,1.2196063406761832,1.247111140388858
wheat,IN,IN-06-0020,2014,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.3795855616671171,1.4564717124882365
wheat,IN,IN-06-0020,2015,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.9273347978792452,0.9608060845264599
wheat,IN,IN-06-0020,2016,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,1.6995294943799972,1.5450473391456663
wheat,IN,IN-06-0020,2017,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-1.09424982703511,1.3893689650204872
wheat,IN,IN-06-0021,2001,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,1.229049038015187,-0.7773566170417313
wheat,IN,IN-06-0021,2002,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.8799989528307058,-0.9075340264696031
wheat,IN,IN-06-0021,2003,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.9170849605519676,-0.6649929583776735
wheat,IN,IN-06-0021,2004,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-1.3531736105938206,-0.6882878632226611
wheat,IN,IN-06-0021,2005,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.724704462538388,-0.6142922831268182
wheat,IN,IN-06-0021,2006,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.3902882708004801,-0.6814364206211941
wheat,IN,IN-06-0021,2007,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.7325650887404287,-0.5800350701194835
wheat,IN,IN-06-0021,2008,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.8945060310328309,-0.5101503555845206
wheat,IN,IN-06-0021,2009,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.5067051865642251,-0.7828377711229049
wheat,IN,IN-06-0021,2010,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.7748629924931778,-0.7951703678055454
wheat,IN,IN-06-0021,2011,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,1.2252781185613977,-0.5430372800715619
wheat,IN,IN-06-0021,2012,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.2275350371191895,1.671348968722553
wheat,IN,IN-06-0021,2013,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,1.0124029004802908,1.8864842664086148
wheat,IN,IN-06-0021,2014,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.8576460326949874,0.8505461450668135
wheat,IN,IN-06-0021,2015,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.7905463827997826,1.3068522223245116
wheat,IN,IN-06-0021,2016,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,1.6873980164815687,0.5833398836096028
wheat,IN,IN-06-0021,2017,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-1.177101973024833,1.2465595274316026
wheat,IN,IN-06-0022,2001,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.4562752480529754,-0.04705855198555194
wheat,IN,IN-06-0022,2002,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-1.145875573454013,-0.5205567868575887
wheat,IN,IN-06-0022,2003,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,1.064761179456191,-0.09193256770871937
wheat,IN,IN-06-0022,2004,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.9667327571413117,-0.5128198875949739
wheat,IN,IN-06-0022,2005,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.890265467253766,-0.5870941205160777
wheat,IN,IN-06-0022,2006,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.744189858298826,-1.1596246659495861
wheat,IN,IN-06-0022,2007,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.9566949067482311,-1.9843781273443426
wheat,IN,IN-06-0022,2008,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,1.2853729295246654,-0.5159146473000201
wheat,IN,IN-06-0022,2009,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.07717220841790687,-0.9631074246791654
wheat,IN,IN-06-0022,2010,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.07313218848540849,-0.29618670824175425
wheat,IN,IN-06-0022,2011,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,1.0774364830187668,0.29645977527455303
wheat,IN,IN-06-0022,2012,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.23074669892708252,1.156802973277338
wheat,IN,IN-06-0022,2013,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,2.319516785506761,0.22992244161606398
wheat,IN,IN-06-0022,2014,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.6019190025220822,0.49761915610254226
wheat,IN,IN-06-0022,2015,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.499907463323956,1.3734361526305574
wheat,IN,IN-06-0022,2016,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.24139622796381843,1.7246913791532779
wheat,IN,IN-06-0022,2017,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-1.1048041092787086,1.3997416101234483
wheat,IN,IN-06-0023,2001,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.30448175194219673,-0.317679590656149
wheat,IN,IN-06-0023,2002,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-1.4323078823076265,-1.372978588853112
wheat,IN,IN-06-0023,2003,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.6352497614900278,-0.09050835592977989
wheat,IN,IN-06-0023,2004,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-1.0313536576121294,-0.7236877548479579
wheat,IN,IN-06-0023,2005,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.39184845079065417,-0.6237968573087034
wheat,IN,IN-06-0023,2006,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.37074606820512074,-0.7027428892348883
wheat,IN,IN-06-0023,2007,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-1.3534938990110295,-1.6339838372621318
wheat,IN,IN-06-0023,2008,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,1.2284116753012917,-0.453015645386752
wheat,IN,IN-06-0023,2009,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.3676916244518826,-0.7107986067783767
wheat,IN,IN-06-0023,2010,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.16032652706531733,-0.3305687387257302
wheat,IN,IN-06-0023,2011,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,1.6075170645789736,-0.09050835592977989
wheat,IN,IN-06-0023,2012,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.27748081815161585,1.702694369250708
wheat,IN,IN-06-0023,2013,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,2.100744908066447,0.7488974121016972
wheat,IN,IN-06-0023,2014,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.29860622601279463,1.4706897039982456
wheat,IN,IN-06-0023,2015,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.21886916803355583,0.768231134206069
wheat,IN,IN-06-0023,2016,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.4023139594868717,1.407855107159037
wheat,IN,IN-06-0023,2017,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-1.1056898332242227,0.9519014941976013
wheat,IN,IN-06-0024,2001,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.3469455935715139,-0.8448319111854075
wheat,IN,IN-06-0024,2002,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-1.6159986286669352,-1.5092132280835067
wheat,IN,IN-06-0024,2003,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.7207560674128209,-0.7631761068739091
wheat,IN,IN-06-0024,2004,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,0.1825953705762511,-0.9190644605594965
wheat,IN,IN-06-0024,2005,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.5015923204759769,-0.6360528660707813
wheat,IN,IN-06-0024,2006,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.1388778505911624,-0.7000784399059332
wheat,IN,IN-06-0024,2007,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.6311870503372667,-0.7371947145929779
wheat,IN,IN-06-0024,2008,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.03722884818891792,-0.5599645029623396
wheat,IN,IN-06-0024,2009,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.5880610527942608,-0.6434761210081902
wheat,IN,IN-06-0024,2010,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.7521641193762957,-0.17302733934989936
wheat,IN,IN-06-0024,2011,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,2.286807559556401,0.04688658817084027
wheat,IN,IN-06-0024,2012,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,0.48932869628797226,1.3385329472799938
wheat,IN,IN-06-0024,2013,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,1.9371397287185188,1.0777911176035055
wheat,IN,IN-06-0024,2014,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.042180063245470856,0.9608748523393146
wheat,IN,IN-06-0024,2015,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,0.5449610989772075,1.3357492266784659
wheat,IN,IN-06-0024,2016,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,0.8645048232423134,1.4201887515914922
wheat,IN,IN-06-0024,2017,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.9303456826980336,1.3060562069288302
wheat,IN,IN-06-0025,2001,332.363,107.221,1321.0,49.145,25.84695,78.54816,2688.0,12.985,1.591,5.0,-0.23659014441354476,0.0778012373518731
wheat,IN,IN-06-0025,2002,332.363,107.221,1321.0,49.145,25.84695,78.54816,2688.0,12.985,1.591,5.0,-1.0422266888785696,-1.0302407206259239
wheat,IN,IN-06-0025,2003,332.363,107.221,1321.0,49.145,25.84695,78.54816,2688.0,12.985,1.591,5.0,1.3111527484386907,-0.0035908263393174098
wheat,IN,IN-06-0025,2004,332.363,107.221,1321.0,49.145,25.84695,78.54816,2688.0,12.985,1.591,5.0,-0.9210433802754207,-0.7971634473284238
wheat,IN,IN-06-0025,2005,332.363,107.221,1321.0,49.145,25.84695,78.54816,2688.0,12.985,1.591,5.0,0.5112543091577127,-0.5622363544015792
