crop_name,country_code,adm_id,harvest_year,latitude,longitude,awc,bulk_density,drainage_class,region_area,crop_area,crop_area_percentage,sos,eos,yield,production,harvest_area,avg_tmin,avg_tmax,avg_tavg,avg_rad,avg_et0,avg_vpd,avg_cwb,avg_ssm,avg_rsm,avg_ndvi,avg_fpar
wheat,IN,IN-03-1005,2010,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,3.238,154800,47800,16.8720984848484,31.0995681818181,23.8581742424242,19985531.6439393,5.13177272727272,35.1626212121212,-5.11264393939393,2.40009848484848,179.823901515151,0.309764705882352,29.1657692307692
wheat,IN,IN-03-1005,2011,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,3.141,137900,43900,15.7438636363636,29.7633863636363,22.6357878787878,20130496.6590909,4.86550757575757,31.7984166666666,-4.85848484848484,3.11838636363636,188.870666666666,0.384705882352941,37.8712307692307
wheat,IN,IN-03-1005,2012,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,3.414,136200,39900,15.0475303030303,29.1818939393939,21.9143712121212,20307397.7651515,4.94899242424242,31.3255378787878,-4.94565151515151,3.56491666666666,196.965856060606,0.361882352941176,35.4223846153846
wheat,IN,IN-03-1005,2013,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,3.192,127510,39950,15.9318796992481,29.6324736842105,22.648909774436,19833894.6842105,4.89109022556391,31.1785563909774,-4.87111278195488,2.76713533834586,184.506067669172,0.348294117647058,33.000923076923
wheat,IN,IN-03-1005,2014,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,2.882,106980,37120,15.4564999999999,29.0386818181818,22.0099318181818,19923746.6893939,4.81231818181818,29.870659090909,-4.80851515151515,3.38380303030303,193.806295454545,0.393764705882352,37.6842307692307
wheat,IN,IN-03-1005,2015,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,2.623,100030,38130,16.7312954545454,30.008553030303,23.1054848484848,19487752.2651515,4.87840151515151,32.0411439393939,-4.77646969696969,2.89248484848484,185.157227272727,0.385705882352941,37.6152307692307
wheat,IN,IN-03-1005,2016,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,2.686,96050,35760,16.7737424242424,30.6201666666666,23.3733712121212,19838811.9545454,5.03702272727272,33.1506287878787,-5.03512121212121,2.75387121212121,183.603719696969,0.3911875,38.4233076923076
wheat,IN,IN-03-1005,2017,23.84989,71.81125,13.21,1.49,5,5792,592.6,10.232,341.439,108.684,2.695,100300,37210,16.5297368421052,31.0026315789473,23.5011428571428,20169933.0902255,5.06701503759398,34.3501278195488,-5.06108270676691,2.68720300751879,184.41209774436,0.390647058823529,38.3799999999999
wheat,IN,IN-03-1006,2003,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.14,13500,4300,18.3850606060606,30.8320075757575,24.0720606060606,20568607.4469696,5.39026515151515,30.2540151515151,-5.34565151515151,2.55038666666666,237.4274,0.231294117647058,17.2003076923076
wheat,IN,IN-03-1006,2004,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.306,23800,7200,17.7647575757575,30.5551212121212,23.5432272727272,20749329.6590909,5.31618181818181,30.1913181818181,-5.31249999999999,3.24963636363636,242.56631060606,0.296941176470588,25.2655384615384
wheat,IN,IN-03-1006,2005,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,2.629,16300,6200,17.7170451127819,29.8685639097744,23.2945037593985,20572170.443609,5.24255639097744,29.2172556390977,-5.23966917293233,3.10824060150375,242.267270676691,0.299117647058823,25.5193846153846
wheat,IN,IN-03-1006,2006,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.016,38000,12600,17.7420757575757,30.4593863636363,23.488356060606,20734795.9166666,5.27202272727272,29.6953257575757,-5.25318181818181,3.31696969696969,242.898901515151,0.316588235294117,28.0482307692307
wheat,IN,IN-03-1006,2007,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.143,41800,13300,18.6612954545454,30.6102272727272,24.0804015151515,20471500.6136363,5.30849242424242,29.5500227272727,-5.27918181818181,3.61140909090909,244.117121212121,0.346235294117647,31.0933846153846
wheat,IN,IN-03-1006,2008,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,2.696,15100,5600,16.9845303030303,29.2264924242424,22.4254696969696,20583127.6439393,5.16576515151515,27.6274621212121,-5.14854545454545,3.71621969696969,245.651893939393,0.373882352941176,35.7220769230769
wheat,IN,IN-03-1006,2009,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,2.682,5900,2200,18.8884962406015,30.9286766917293,24.2954962406015,20178414.5300751,5.18670676691729,29.2854962406015,-5.18186466165413,3.67402255639097,246.147142857142,0.347176470588235,32.2083846153846
wheat,IN,IN-03-1006,2010,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.329,115200,34600,18.7364545454545,31.2570681818181,24.3283939393939,20426344.1628787,5.41293939393939,31.4031666666666,-5.39420454545454,3.12678787878787,242.382409090909,0.331117647058823,30.9996923076923
wheat,IN,IN-03-1006,2011,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,2.901,73100,25200,17.5733409090909,30.3158863636363,23.3140227272727,20831263.2878787,5.2782803030303,29.6725303030303,-5.27170454545454,3.9410303030303,249.516462121212,0.425117647058823,42.3946153846153
wheat,IN,IN-03-1006,2012,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,2.375,5700,2400,16.8489545454545,29.4750227272727,22.5581136363636,20959206.7954545,5.23997727272727,28.2604545454545,-5.23965909090909,3.52433333333333,244.09,0.373117647058823,36.3462307692307
wheat,IN,IN-03-1006,2013,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.403,117490,34530,18.3171654135338,30.6031578947368,23.8926015037593,20528440.5037594,5.45693984962405,30.3934060150375,-5.44006015037594,3.22651127819548,242.211157894736,0.270470588235294,22.229
wheat,IN,IN-03-1006,2014,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.401,59350,17450,17.445356060606,29.5542878787878,22.8835984848484,20622028.3181818,5.2418106060606,28.0362348484848,-5.23409848484848,3.61503787878787,243.67059090909,0.415941176470588,40.3682307692307
wheat,IN,IN-03-1006,2015,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,2.841,7330,2580,17.944909090909,29.9477424242424,23.3283939393939,20163269.3257575,5.19403787878788,28.1516287878787,-5.14008333333333,3.47228787878787,242.276984848484,0.379705882352941,36.8803846153846
wheat,IN,IN-03-1006,2016,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,2.815,21620,7680,18.5221515151515,30.9412272727272,24.1306212121212,20478830.090909,5.3213409090909,30.124159090909,-5.30946969696969,3.22683333333333,241.564659090909,0.28425,24.5114615384615
wheat,IN,IN-03-1006,2017,21.67516,69.78815,15.417,1.527,4,2313,239.0,10.334,339.981,106.577,3.419,24020,7030,18.3131203007518,31.2182706766917,24.1588571428571,20835765.9473684,5.44962406015037,31.4501879699248,-5.4481954887218,3.3342932330827,243.61784962406,0.358,33.0296923076923
wheat,IN,IN-03-2001,2008,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,2.49,12200,4900,18.0860967741935,31.9301854838709,24.4380322580645,19903469.6290322,4.96506451612903,36.9090725806451,-4.95079838709677,4.5458064516129,269.985338709677,0.3958125,34.0111666666666
wheat,IN,IN-03-2001,2009,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,2.75,11000,4000,19.659712,33.680824,26.288176,19746959.932,4.99460799999999,40.0938079999999,-4.98779999999999,4.12392,266.606743999999,0.399124999999999,33.82725
wheat,IN,IN-03-2001,2010,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,3.302,17500,5300,19.1950967741935,33.1494354838709,25.821379032258,19679421.298387,5.00242741935483,38.2539999999999,-4.96687096774193,3.95683064516129,265.074846774193,0.4394375,36.72425
wheat,IN,IN-03-2001,2011,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,3.111,16800,5400,17.5322177419354,32.2426854838709,24.3968870967741,20348167.7096774,5.00550806451612,37.5326774193548,-5.00185483870967,4.11132258064516,268.195975806451,0.4636875,40.5435
wheat,IN,IN-03-2001,2012,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,2.94,14700,5000,17.7573306451613,32.5571693548387,24.6135806451612,20511230.0645161,5.15392741935483,39.52025,-5.15291129032258,3.9773064516129,263.580088709677,0.386,32.9619999999999
wheat,IN,IN-03-2001,2013,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,3.24,17820,5500,18.51308,32.580488,25.0549039999999,20002119.816,5.194824,37.880032,-5.163448,3.617464,261.79152,0.4010625,34.0705833333333
wheat,IN,IN-03-2001,2014,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,2.569,12510,4870,18.6219919354838,32.044314516129,24.7576935483871,19522831.0887096,5.01459677419354,35.9730403225806,-4.81341129032258,5.16329838709677,281.452927419354,0.4328125,37.5336666666666
wheat,IN,IN-03-2001,2015,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,1.272,3550,2790,18.6165403225806,31.6494193548387,24.6073629032258,19528493.1451612,4.91759677419354,34.2551370967741,-4.67731451612903,4.40178225806451,266.271459677419,0.41925,35.7124166666666
wheat,IN,IN-03-2001,2016,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,2.587,9560,3700,19.0317419354838,32.9046693548387,25.4207903225806,19867226.2016129,4.94832258064516,37.2395161290322,-4.91954838709677,3.35690322580645,260.636991935483,0.4069375,35.4054166666666
wheat,IN,IN-03-2001,2017,21.29658,73.78046,14.333,1.499,4,3139,36.5,1.163,339.75,98.715,2.364,8300,3510,18.8344159999999,33.345936,25.539328,20292891.632,5.272336,39.472984,-5.271488,4.095744,266.138816,0.416937499999999,36.35175
wheat,IN,IN-03-2050,2014,23.52961,73.29282,14.374,1.567,4,3151,565.4,17.943,339.843,106.783,2.231,147680,66200,16.6435606060606,29.1611363636363,22.3907424242424,19652249.7651515,4.75575,29.8483484848484,-4.56259848484848,4.49641666666666,247.980492424242,0.489294117647058,47.9562307692307
wheat,IN,IN-03-2050,2015,23.52961,73.29282,14.374,1.567,4,3151,565.4,17.943,339.843,106.783,2.224,142760,64200,17.2717424242424,29.5181969696969,22.8057878787878,19318433.2575757,4.7438106060606,29.9885909090909,-4.39083333333333,4.00630303030303,236.501992424242,0.472588235294117,45.7012307692307
wheat,IN,IN-03-2050,2016,23.52961,73.29282,14.374,1.567,4,3151,565.4,17.943,339.843,106.783,2.382,153550,64450,17.6042121212121,30.8997727272727,23.5944545454545,19853053.7727272,5.04164393939393,34.2273787878787,-5.02868939393939,3.26885606060606,230.325863636363,0.428,42.2126153846153
wheat,IN,IN-03-2050,2017,23.52961,73.29282,14.374,1.567,4,3151,565.4,17.943,339.843,106.783,2.427,158390,65250,17.5446917293233,31.2958947368421,23.818962406015,20123964.0075187,5.12736090225563,35.6112180451127,-5.12344360902255,3.59042105263157,235.208766917293,0.465235294117647,45.3216153846153
wheat,IN,IN-03-2051,2014,22.19492,71.61031,15.883,1.581,4,2482,183.0,7.372,338.443,105.292,1.652,11830,7160,17.239553030303,30.9332803030303,23.7955606060606,20220954.6060606,5.48609848484848,34.8786212121212,-5.45369696969696,3.92505303030303,276.364712121212,0.417058823529411,38.8843846153846
wheat,IN,IN-03-2051,2015,22.19492,71.61031,15.883,1.581,4,2482,183.0,7.372,338.443,105.292,2.4,18530,7720,18.0031439393939,31.1765,24.1613181818181,19883758.0984848,5.40212121212121,34.7079772727272,-5.26524242424242,3.63871212121212,274.855401515151,0.348764705882352,30.7892307692307
wheat,IN,IN-03-2051,2016,22.19492,71.61031,15.883,1.581,4,2482,183.0,7.372,338.443,105.292,2.58,17730,6870,18.5409469696969,32.5208939393939,25.1405984848484,20231283.1742424,5.71858333333333,38.7630075757575,-5.70473484848484,2.8898106060606,273.646409090909,0.305375,25.9628461538461
wheat,IN,IN-03-2051,2017,22.19492,71.61031,15.883,1.581,4,2482,183.0,7.372,338.443,105.292,3.032,23260,7670,18.8773533834586,33.6256842105263,25.9355639097744,20585594.7969924,6.01791729323308,42.84192481203,-6.01791729323308,2.98423308270676,273.885082706766,0.334823529411764,29.5510769230769
wheat,IN,IN-03-2052,2014,22.25231,73.7989,15.118,1.551,4,3455,42.0,1.216,340.031,96.872,3.182,2100,660,17.6847520661157,30.3172396694214,23.5682644628099,19194534.2231404,4.6210826446281,31.5996694214876,-4.39573553719008,5.21039669421487,289.877842975206,0.488071428571428,45.7613333333333
wheat,IN,IN-03-2052,2015,22.25231,73.7989,15.118,1.551,4,3455,42.0,1.216,340.031,96.872,3.545,2340,660,18.1189917355371,30.5269256198347,23.8610330578512,19255703.8842975,4.66963636363636,32.1204876033057,-4.52277685950413,4.20166115702479,274.801438016528,0.462533333333333,42.9854166666666
wheat,IN,IN-03-2052,2016,22.25231,73.7989,15.118,1.551,4,3455,42.0,1.216,340.031,96.872,3.304,1870,570,18.2297685950413,31.7793636363636,24.4860165289256,19611280.8925619,4.77586776859504,35.4502975206611,-4.75504958677686,2.93609917355371,270.981165289256,0.427733333333333,40.4315
wheat,IN,IN-03-2052,2017,22.25231,73.7989,15.118,1.551,4,3455,42.0,1.216,340.031,96.872,3.079,1520,490,18.012106557377,31.8809426229508,24.429237704918,19955481.1639344,4.94513114754098,35.7151147540983,-4.94441803278688,4.04182786885245,275.766860655737,0.471133333333333,45.13175
wheat,IN,IN-03-2053,2014,22.13216,69.54958,14.512,1.536,4,4156,314.6,7.569,339.407,106.815,4.11,9740,2370,17.2917954545454,29.0387348484848,22.5544696969696,20570726.0151515,5.29277272727272,26.9640909090909,-5.28727272727272,3.34884848484848,203.613878787878,0.351529411764705,33.0677692307692
wheat,IN,IN-03-2053,2015,22.13216,69.54958,14.512,1.536,4,4156,314.6,7.569,339.407,106.815,2.656,850,320,17.7642424242424,29.7585606060606,23.169159090909,20078477.3484848,5.28500757575757,27.9815227272727,-5.22242424242424,3.28986363636363,202.991954545454,0.270764705882352,22.7685384615384
wheat,IN,IN-03-2053,2016,22.13216,69.54958,14.512,1.536,4,4156,314.6,7.569,339.407,106.815,2.996,1580,530,18.2647424242424,30.6053636363636,23.8412424242424,20306477.5530303,5.36043181818181,29.2245303030303,-5.35233333333333,3.11935606060606,200.13006060606,0.2055625,14.7696153846153
wheat,IN,IN-03-2053,2017,22.13216,69.54958,14.512,1.536,4,4156,314.6,7.569,339.407,106.815,3.516,10750,3060,18.1894887218045,31.1935037593984,24.0658796992481,20693625.2255639,5.57784210526315,31.380954887218,-5.57392481203007,3.14454887218045,201.696180451127,0.276882352941176,23.9615384615384
wheat,IN,IN-03-2054,2014,20.9119,70.68864,15.592,1.458,4,2644,164.6,6.227,342.612,114.177,3.921,359120,91600,19.0636715328467,30.7887883211678,24.1115912408759,21273244.2189781,5.80194890510948,31.1578467153284,-5.74415328467153,3.27175182481751,178.277839416058,0.481222222222222,42.1631428571428
wheat,IN,IN-03-2054,2015,20.9119,70.68864,15.592,1.458,4,2644,164.6,6.227,342.612,114.177,3.877,37570,9690,19.7336788321167,31.1844306569343,24.6541678832116,21027925.6204379,5.86037956204379,31.5712481751824,-5.78652554744525,3.20506569343065,176.421540145985,0.463333333333333,40.785
wheat,IN,IN-03-2054,2016,20.9119,70.68864,15.592,1.458,4,2644,164.6,6.227,342.612,114.177,3.784,221790,58620,20.378802919708,32.3215766423357,25.5195109489051,21278297.4233576,6.09869343065693,34.3411970802919,-6.09294160583941,2.99599270072992,168.766598540146,0.438411764705882,37.2997857142857
wheat,IN,IN-03-2054,2017,20.9119,70.68864,15.592,1.458,4,2644,164.6,6.227,342.612,114.177,3.788,184960,48830,20.3714347826086,32.5468260869565,25.6215579710144,21581982.5724637,6.15166666666666,35.4705579710144,-6.15055072463768,3.17264492753623,175.011898550724,0.480277777777777,43.3303571428571
wheat,IN,IN-03-2055,2014,23.22768,73.52249,14.789,1.542,4,2511,100.4,3.998,338.856,103.72,2.68,70190,26190,16.5246076923076,29.3831692307692,22.4598076923076,19419452.4884615,4.61203076923077,29.4747461538461,-4.30521538461538,4.98366153846153,280.053038461538,0.476066666666666,45.423923076923
wheat,IN,IN-03-2055,2015,23.22768,73.52249,14.789,1.542,4,2511,100.4,3.998,338.856,103.72,2.036,35180,17280,17.1751461538461,29.7507307692307,22.8799923076923,19248539.6615384,4.67540769230769,29.9700769230769,-4.39826923076922,4.2167923076923,265.990315384615,0.456437499999999,43.0057692307692
wheat,IN,IN-03-2055,2016,23.22768,73.52249,14.789,1.542,4,2511,100.4,3.998,338.856,103.72,2.294,41400,18050,17.3178846153846,30.9346461538461,23.4514076923076,19690216.676923,4.8762,33.4314,-4.8587923076923,3.25382307692307,262.049415384615,0.403625,38.4566923076923
wheat,IN,IN-03-2055,2017,23.22768,73.52249,14.789,1.542,4,2511,100.4,3.998,338.856,103.72,2.292,50460,22020,17.3562671755725,31.5868320610687,23.9044580152671,19993868.9465648,5.034,35.7312748091603,-5.02985496183206,3.85184732824427,266.398977099236,0.456125,43.6215384615384
wheat,IN,IN-03-2056,2014,22.86521,70.88043,14.472,1.54,4,4982,504.5,10.126,341.278,106.576,4.189,87920,20990,15.4262307692307,29.3819461538461,22.0130538461538,20259676.0923076,4.96720769230769,30.0775615384615,-4.96536153846153,3.57748461538461,233.699661538461,0.381647058823529,35.9175384615384
wheat,IN,IN-03-2056,2015,22.86521,70.88043,14.472,1.54,4,4982,504.5,10.126,341.278,106.576,3.539,63920,18060,16.5551153846153,30.1964153846153,22.9083923076923,19797385.2307692,5.00633076923077,31.494623076923,-4.9165,3.24233076923076,228.870315384615,0.327529411764705,29.0975384615384
wheat,IN,IN-03-2056,2016,22.86521,70.88043,14.472,1.54,4,4982,504.5,10.126,341.278,106.576,3.448,40870,11850,16.7332153846153,30.8695923076923,23.3223153846153,20129107.9692307,5.09507692307692,32.6965307692307,-5.09423076923077,2.92991538461538,227.389038461538,0.3364375,31.2923076923076
wheat,IN,IN-03-2056,2017,22.86521,70.88043,14.472,1.54,4,4982,504.5,10.126,341.278,106.576,3.3,52580,15930,17.0582519083969,32.0389007633587,24.1318473282442,20487055.8244274,5.42963358778626,36.7460305343511,-5.42917557251908,2.77250381679389,227.400801526717,0.342411764705882,31.8511538461538
wheat,IN,IN-04-0177,2003,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.137,827000,199900,11.5324559999999,24.20152,17.388168,16822134.916,3.473936,20.732688,-2.74776799999999,3.76578378378378,215.842513513513,0.4408,47.4403333333333
wheat,IN,IN-04-0177,2004,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.154,841000,202440,12.37752,25.3826,18.49836,17315152.036,3.686832,23.658184,-3.31483199999999,5.724168,281.936895999999,0.47075,53.7051666666666
wheat,IN,IN-04-0177,2005,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,3.701,752000,203200,11.5520476190476,23.555746031746,17.3207539682539,16476982.047619,3.32733333333333,18.9061031746031,-2.38814285714285,5.15730952380952,253.847666666666,0.4909375,53.0901538461538
wheat,IN,IN-04-0177,2006,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.392,931000,212000,11.8840799999999,25.8698239999999,18.530216,17138219.496,3.759992,23.996616,-3.355304,4.474728,228.918192,0.45825,49.7053333333333
wheat,IN,IN-04-0177,2007,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,3.919,890000,227100,11.528648,24.526536,17.691048,16826089.34,3.532208,21.2483999999999,-2.57104,4.415576,224.953839999999,0.503187499999999,55.4208333333333
wheat,IN,IN-04-0177,2008,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.827,1077000,223100,10.697848,24.521024,17.096992,17348350.48,3.656192,22.424584,-3.37041599999999,3.70856,211.951568,0.462125,50.1923333333333
wheat,IN,IN-04-0177,2009,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.134,931000,225200,11.9160714285714,24.8773888888888,18.0416111111111,17011151.3769841,3.48695238095238,20.7329682539682,-3.16590476190476,4.34638095238095,224.482039682539,0.528624999999999,56.1238461538461
wheat,IN,IN-04-0177,2010,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.626,1026000,221800,12.271608,25.639704,18.571088,17225951.42,3.62524,23.78568,-3.443824,2.416104,206.380623999999,0.479533333333333,53.5169166666666
wheat,IN,IN-04-0177,2011,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,5.095,1208000,237100,10.7765039999999,23.512328,16.639096,17014838.452,3.261088,18.91304,-2.7818,3.99675999999999,219.926976,0.527571428571428,56.7439166666666
wheat,IN,IN-04-0177,2012,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.262,987000,231560,10.2583279999999,23.80368,16.517888,17397186.576,3.594184,20.952056,-3.40483199999999,3.608616,212.855879999999,0.509066666666666,52.368
wheat,IN,IN-04-0177,2013,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.478,1012000,226000,10.9099682539682,23.2734444444444,16.6546349206349,16724659.7896825,3.18360317460317,17.6380476190476,-1.79780158730158,3.7688492063492,213.878777777777,0.520428571428571,52.9956153846153
wheat,IN,IN-04-0177,2014,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.178,961000,230000,10.863368,22.894664,16.423064,16360912.72,3.152496,17.329168,-2.365552,3.517296,209.11716,0.543625,58.7548333333333
wheat,IN,IN-04-0177,2015,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.656,1050000,225500,11.229312,22.640032,16.431896,15966236.232,3.009432,15.9297759999999,-1.376624,4.047992,214.265224,0.552307692307692,57.8855833333333
wheat,IN,IN-04-0177,2016,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.75,1075000,226300,11.965664,24.9550239999999,17.9514559999999,16972243.408,3.50499999999999,20.87856,-3.06348799999999,1.975528,205.128999999999,0.500285714285714,55.6855
wheat,IN,IN-04-0177,2017,29.27363,75.79833,15.526,1.445,6,4072,3237.4,79.503,345.775,105.806,4.915,1101000,224000,12.2460476190476,26.2187301587301,18.8455952380952,17235580.1190476,3.87747619047619,24.9269682539682,-3.36915873015873,2.44488888888888,206.89246031746,0.5156,56.5362307692307
wheat,IN,IN-04-0178,2003,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.121,1005000,243900,11.5947338709677,24.3297741935483,17.523693548387,16727816.7298387,3.43642741935483,20.7618951612903,-2.89504838709677,3.91581333333333,220.074346666666,0.4526,48.4211666666666
wheat,IN,IN-04-0178,2004,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,3.913,970000,247920,12.3121370967741,25.6839032258064,18.6394516129032,17191308.1491935,3.62663709677419,23.9846048387096,-3.39291129032258,5.09953225806451,253.072379032258,0.4804375,51.9189999999999
wheat,IN,IN-04-0178,2005,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,3.433,861000,250800,11.3107599999999,23.2027599999999,17.020408,16163709.712,3.182296,17.930192,-2.058496,4.91633599999999,243.03724,0.48125,54.1005
wheat,IN,IN-04-0178,2006,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.58,1183000,258300,11.6672661290322,25.4555483870967,18.2165564516129,16944311.0725806,3.59259677419354,22.6988225806451,-3.2836129032258,4.00890322580645,217.038016129032,0.458666666666666,49.1371666666666
wheat,IN,IN-04-0178,2007,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.262,1196000,280600,11.501564516129,24.4298467741935,17.646564516129,16688345.2580645,3.3688064516129,20.7925322580645,-2.35397580645161,4.45773387096774,227.396330645161,0.5116875,56.1909999999999
wheat,IN,IN-04-0178,2008,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.995,1394000,279100,10.5710403225806,24.5679193548387,17.0997903225806,17202056.2540322,3.6075,22.7735483870967,-3.09143548387096,3.79933064516129,214.535008064516,0.4876875,53.2095833333333
wheat,IN,IN-04-0178,2009,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.019,1122000,279200,11.8095679999999,24.709792,17.9352239999999,16902137.944,3.37190399999999,20.1028719999999,-2.83196,3.92924799999999,215.763183999999,0.528875,58.5983333333333
wheat,IN,IN-04-0178,2010,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,5.131,1488000,290000,12.2887983870967,25.7395564516129,18.6050241935483,17130750.7419354,3.56858870967741,23.8067983870967,-3.47416935483871,2.20131451612903,209.052064516129,0.485933333333333,53.407
wheat,IN,IN-04-0178,2011,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,5.358,1602000,299000,10.8511532258064,23.7407580645161,16.7503951612903,16646455.016129,3.27452419354838,19.5229677419354,-2.94553225806451,3.67109677419354,214.159838709677,0.539,58.0621666666666
wheat,IN,IN-04-0178,2012,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.848,1423000,293500,10.0603387096774,23.4798064516129,16.2442741935483,17294390.7419354,3.47698387096774,20.1523548387096,-3.27762096774193,3.18846774193548,210.849741935483,0.518928571428571,53.5376666666666
wheat,IN,IN-04-0178,2013,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,5.347,1524000,285000,11.01276,23.5816559999999,16.869272,16539302.598,3.17738399999999,18.399528,-2.084912,3.51247999999999,213.906736,0.537071428571428,56.9932499999999
wheat,IN,IN-04-0178,2014,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.707,1431000,304000,10.8268870967741,23.2174919354838,16.5491532258064,16453887.407258,3.23487903225806,18.4356532258064,-2.7271129032258,2.97019354838709,210.047822580645,0.5616875,61.9921666666666
wheat,IN,IN-04-0178,2015,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,4.836,1456000,301100,11.3262177419354,22.8585806451612,16.5723306451612,15703984.9153225,2.99497580645161,16.4501370967741,-1.65790322580645,3.95907258064516,215.776919354838,0.593285714285714,62.5969999999999
wheat,IN,IN-04-0178,2016,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,5.082,1547000,304400,12.0014112903225,24.9632096774193,18.0114112903225,16760633.5,3.44420967741935,20.9347419354838,-3.03449999999999,1.98726612903225,209.212572580645,0.560785714285714,62.1750833333333
wheat,IN,IN-04-0178,2017,29.66993,74.85069,15.697,1.445,6,4269,3717.3,87.076,347.289,106.67,5.073,1498000,295300,12.228256,26.0092079999999,18.759824,17066837.668,3.74855199999999,24.44264,-3.30058399999999,2.442656,211.075727999999,0.5532,63.3444166666666
wheat,IN,IN-04-0179,2003,28.82486,75.8572,11.707,1.442,6,3289,2471.6,75.148,344.655,113.212,3.5,456000,130300,12.0655746268656,25.4551417910447,18.5246417910447,17604271.5634328,3.90547014925373,24.0810970149253,-3.19328358208955,2.40008536585365,143.273926829268,0.362222222222222,36.0755
