crop_name,country_code,adm_id,harvest_year,yield,production,harvest_area,sos,eos,awc,bulk_density,drainage_class,latitude,longitude,region_area,crop_area,crop_area_percentage,avg_tmin,avg_tmax,avg_tavg,avg_rad,avg_et0,avg_vpd,avg_cwb,avg_ssm,avg_rsm,avg_ndvi,avg_fpar
wheat,IN,IN-07-0119,2008,0.836,5600.0,6700.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,17.67003076923077,31.033907692307697,24.106176923076923,19310535.515384614,4.50356923076923,33.1414,-3.959646153846154,4.923007692307692,284.05003846153846,0.4329375,36.29169230769231
wheat,IN,IN-07-0119,2009,1.069,10260.0,9600.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,18.584679389312978,33.04945038167939,25.699343511450383,19985311.053435113,4.796618320610687,39.3066106870229,-4.734404580152671,4.100221374045802,279.29045038167936,0.37268749999999995,32.585076923076926
wheat,IN,IN-07-0119,2010,1.085,12480.0,11500.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,18.325384615384618,32.06299230769231,24.98787692307692,19563269.96153846,4.610861538461538,36.20436923076923,-4.253353846153845,4.279907692307692,280.1606384615385,0.4654375,38.7756923076923
wheat,IN,IN-07-0119,2011,1.091,12650.0,11600.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,17.624115384615386,31.120330769230765,24.167646153846153,19720055.453846153,4.628238461538462,34.02606153846154,-4.4598538461538455,4.547569230769231,283.45788461538467,0.45443750000000005,38.346000000000004
wheat,IN,IN-07-0119,2012,1.247,14710.0,11800.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,17.865076923076924,31.652,24.48932307692308,19755078.2,4.772130769230769,36.6248076923077,-4.469953846153847,4.3903923076923075,280.0997846153846,0.41359999999999997,35.44969230769231
wheat,IN,IN-07-0119,2013,1.143,13600.0,11900.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,17.955274809160308,31.180580152671755,24.19783969465649,19338985.541984733,4.526213740458015,32.30362595419848,-3.9930305343511447,4.798923664122137,284.2754809160305,0.4483125,38.280076923076926
wheat,IN,IN-07-0119,2014,1.219,13900.0,11400.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,17.902184615384616,30.746476923076923,23.99799230769231,19088498.03846154,4.453861538461538,31.580084615384617,-3.9565999999999995,5.526746153846154,299.1409230769231,0.4573333333333334,39.81061538461539
wheat,IN,IN-07-0119,2015,1.101,12000.0,10900.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,17.826184615384612,30.656561538461542,23.76640769230769,19093674.307692308,4.455907692307693,31.07426923076923,-3.723284615384615,5.040346153846154,283.98553076923076,0.4595,39.08769230769231
wheat,IN,IN-07-0119,2016,1.266,13800.0,10900.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,19.062615384615384,31.754384615384613,25.141092307692304,19038317.192307692,4.500461538461538,32.14668461538462,-4.089838461538461,4.2676,276.76375384615386,0.43039999999999995,38.089
wheat,IN,IN-07-0119,2017,1.249,12700.0,10170.0,338.114,103.569,14.519,1.544,4.0,21.0221,79.65102,4136.0,246.0,5.949,17.839534351145037,31.95512977099236,24.658725190839696,20202553.305343512,4.811893129770992,36.54732824427481,-4.638839694656488,4.4431908396946564,281.4887251908397,0.439125,37.95246153846154
wheat,IN,IN-07-0120,2003,0.622,19600.0,31500.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,19.00659398496241,31.95915037593985,25.385804511278195,19532880.240601502,4.662308270676692,33.773315789473685,-4.401804511278196,3.494891891891892,266.40954054054055,0.3184117647058824,25.470769230769235
wheat,IN,IN-07-0120,2004,0.563,12000.0,21300.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.402082706766915,31.594586466165413,24.874052631578945,19788029.184210528,4.682691729323309,34.71412781954888,-4.30675939849624,4.356323308270677,274.9884285714285,0.3815294117647059,31.9576923076923
wheat,IN,IN-07-0120,2005,0.749,22100.0,29500.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.330007462686567,31.47042537313433,24.7735,19889943.57835821,4.639432835820895,33.52833582089553,-3.83144776119403,3.951664179104478,271.0497686567164,0.36670588235294116,30.09246153846154
wheat,IN,IN-07-0120,2006,0.73,24900.0,34100.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,17.43342105263158,31.46853383458647,24.26702255639098,20113546.90225564,4.558022556390978,33.7413984962406,-4.110406015037594,4.523263157894736,274.51949624060154,0.39,31.609461538461535
wheat,IN,IN-07-0120,2007,0.964,34700.0,36000.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.669225563909773,32.08526315789474,25.311984962406015,20097083.65413534,4.7622030075187975,35.106112781954884,-4.7128421052631575,4.392127819548873,274.97828571428573,0.3503529411764706,28.86792307692307
wheat,IN,IN-07-0120,2008,0.917,27500.0,30000.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.57396240601504,31.6106992481203,24.985045112781957,19487345.37969925,4.578548872180451,33.95215789473684,-4.1507744360902254,4.569654135338347,274.64457142857134,0.37411764705882355,30.34553846153846
wheat,IN,IN-07-0120,2009,0.65,16710.0,25700.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,19.082611940298506,33.274,26.170059701492534,20255597.208955225,4.787149253731344,38.947858208955225,-4.730268656716418,3.7069328358208957,269.90555223880597,0.31929411764705884,26.077
wheat,IN,IN-07-0120,2010,1.073,36790.0,34300.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,19.502466165413534,32.811180451127825,25.94163157894737,19784485.9962406,4.782375939849624,37.731548872180454,-4.529706766917293,3.8339699248120302,270.06445112781955,0.3531764705882353,28.994000000000003
wheat,IN,IN-07-0120,2011,1.228,27130.0,22100.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.589413533834584,31.66381203007518,24.92684962406015,19902055.27819549,4.683413533834586,34.80957142857143,-4.46675939849624,4.455045112781955,277.0327669172933,0.43,37.39730769230769
wheat,IN,IN-07-0120,2012,1.192,26710.0,22400.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.8443007518797,32.44254135338346,25.42848120300752,20068082.917293232,4.90236090225564,38.200030075187975,-4.737654135338346,3.7439849624060155,268.79120300751885,0.34894117647058825,29.69276923076923
wheat,IN,IN-07-0120,2013,1.117,28600.0,25600.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,19.258611940298504,32.087522388059696,25.36236567164179,19573974.04477612,4.724544776119402,34.56788805970149,-4.419574626865672,4.250567164179104,272.8989850746268,0.41976470588235293,36.26
wheat,IN,IN-07-0120,2014,0.736,17800.0,24200.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.746488721804507,31.161330827067673,24.689984962406015,19367041.95488722,4.5533458646616545,32.022714285714294,-4.042150375939849,5.29018045112782,289.74814285714285,0.43288235294117644,37.33315384615385
wheat,IN,IN-07-0120,2015,0.779,16200.0,20800.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.59124812030075,30.992060150375938,24.412541353383457,19308010.7518797,4.467706766917293,31.121962406015033,-3.584375939849624,4.661842105263158,274.41301503759394,0.4217058823529412,35.854
wheat,IN,IN-07-0120,2016,1.256,25000.0,19900.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,20.315887218045113,32.87078195488722,26.3963007518797,19400622.210526317,4.775578947368421,35.386203007518795,-4.4918496240601495,3.604203007518797,267.24078947368423,0.3790588235294118,32.61369230769231
wheat,IN,IN-07-0120,2017,1.12,20300.0,18120.0,337.867,105.675,14.623,1.552,4.0,20.25856,79.22655,11363.0,295.8,2.603,18.644149253731342,32.509305970149256,25.359395522388056,20438507.858208954,4.864671641791045,37.380514925373134,-4.740089552238806,4.052059701492538,271.6761492537313,0.4154705882352941,36.31807692307692
wheat,IN,IN-03-0121,2003,1.504,182600.0,121400.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,17.28255303030303,31.75999242424242,24.316378787878786,19960034.810606062,5.392727272727273,37.23013636363637,-5.279083333333334,1.7092739726027397,149.10850684931506,0.27618750000000003,24.148384615384614
wheat,IN,IN-03-0121,2004,1.754,218000.0,124300.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,16.442545454545453,31.628939393939397,23.65022727272727,20196073.40909091,5.1936287878787875,37.127946969696964,-5.192401515151515,2.7144015151515153,160.0532727272727,0.32037499999999997,28.332923076923073
wheat,IN,IN-03-0121,2005,1.777,191900.0,108000.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,16.179593984962406,30.30851879699248,23.035781954887216,19938417.27067669,5.126526315789474,34.13256390977443,-5.119338345864662,2.393172932330827,154.10692481203006,0.3316875,29.93476923076923
wheat,IN,IN-03-0121,2006,1.729,228900.0,132400.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,16.17087121212121,31.24373484848485,23.373613636363636,20160399.507575758,5.114098484848486,35.362189393939396,-5.0666590909090905,2.7530151515151515,159.44618181818183,0.3269375,29.258846153846154
wheat,IN,IN-03-0121,2007,1.835,275600.0,150200.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,17.29823484848485,31.438234848484846,24.22437121212121,19916786.143939395,5.130742424242425,35.228719696969705,-5.117037878787879,3.415954545454546,180.09508333333332,0.33287500000000003,29.431538461538462
wheat,IN,IN-03-0121,2008,1.382,194600.0,140800.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,15.631128787878787,30.062022727272733,22.479083333333335,19902905.166666668,5.064113636363636,33.473439393939394,-5.035333333333333,3.3187954545454548,176.03744696969696,0.3423125,31.307
wheat,IN,IN-03-0121,2009,2.29,209500.0,91500.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,18.09985714285714,32.01872180451128,24.863195488721807,19657185.70676692,5.1500075187969925,35.85963157894737,-5.135578947368422,3.052406015037594,167.93010526315788,0.3424375,32.15230769230769
wheat,IN,IN-03-0121,2010,2.377,547600.0,230400.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,17.408143939393938,32.00330303030303,24.44715909090909,19874337.954545453,5.1948257575757575,37.111886363636366,-5.1813863636363635,2.4616136363636363,155.1346287878788,0.3243125,29.046076923076917
wheat,IN,IN-03-0121,2011,2.497,473900.0,189800.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,16.32316666666667,30.87062878787879,23.36827272727273,20173255.575757574,5.065022727272728,34.38760606060607,-5.053454545454546,2.975166666666667,166.2233484848485,0.37293750000000003,35.62230769230769
wheat,IN,IN-03-0121,2012,2.523,451100.0,178800.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,15.77231818181818,30.356318181818185,22.733136363636365,20353040.568181816,5.105681818181819,33.93925757575758,-5.1050075757575755,3.1252651515151513,169.48256818181818,0.35881250000000003,33.73953846153846
wheat,IN,IN-03-0121,2013,2.282,389530.0,170690.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,16.91462406015038,31.06637593984962,23.717578947368423,19936899.157894738,5.20084962406015,34.75052631578947,-5.195045112781955,2.768593984962406,160.09356390977445,0.364375,33.94684615384615
wheat,IN,IN-03-0121,2014,1.95,365850.0,187640.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,16.305416666666666,30.08703787878788,22.84212878787879,19814872.848484848,4.949719696969697,31.759212121212123,-4.903969696969696,3.37319696969697,177.71630303030304,0.397625,37.901153846153846
wheat,IN,IN-03-0121,2015,2.405,274550.0,114180.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,16.968674242424242,30.302,23.14497727272727,19425256.386363637,4.836560606060606,31.266878787878788,-4.536825757575756,3.050560606060606,165.79665151515152,0.4040625,38.74338461538462
wheat,IN,IN-03-0121,2016,2.245,327500.0,145860.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,17.26665909090909,31.376272727272724,23.834015151515153,19861879.295454547,5.122090909090909,34.46158333333334,-5.118310606060605,2.690878787878788,157.1295227272727,0.3671333333333333,35.21261538461538
wheat,IN,IN-03-0121,2017,2.156,322050.0,149380.0,337.308,104.24,14.037,1.521,5.0,22.89835,72.17168,7251.0,938.1,12.938,17.379172932330828,31.93296992481203,24.227586466165416,20177822.458646618,5.276368421052632,36.37526315789474,-5.276142857142857,2.8730225563909775,163.90636842105266,0.3816875,36.562615384615384
wheat,IN,IN-03-0122,2003,3.267,37900.0,11600.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,17.874030303030302,32.80486363636363,24.88388636363636,20716447.568181816,5.872598484848485,39.999287878787875,-5.837568181818182,2.6288026315789477,271.56710526315794,0.24776470588235291,18.466000000000005
wheat,IN,IN-03-0122,2004,3.188,60900.0,19100.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,17.61331818181818,33.05084848484848,24.694090909090907,21054889.34090909,5.951469696969697,42.198219696969694,-5.951151515151515,3.1239848484848483,272.24661363636363,0.2890588235294118,23.306923076923077
wheat,IN,IN-03-0122,2005,3.27,88300.0,27000.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,16.97616541353384,31.29844360902256,23.679503759398496,20840756.34586466,5.653526315789475,37.14186466165414,-5.644864661654136,2.7600751879699246,271.6553458646616,0.3034117647058824,24.813076923076927
wheat,IN,IN-03-0122,2006,3.335,92700.0,27800.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,17.262833333333333,32.32849242424243,24.21484090909091,20965793.71212121,5.769227272727273,39.129356060606064,-5.7023484848484856,3.285257575757576,272.57800000000003,0.34523529411764703,30.941692307692314
wheat,IN,IN-03-0122,2007,3.891,181700.0,46700.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,18.211159090909096,32.39962121212121,24.869348484848484,20693200.886363637,5.669878787878788,38.39444696969697,-5.654848484848485,4.090378787878788,275.63015909090905,0.3441764705882353,29.69292307692308
wheat,IN,IN-03-0122,2008,2.85,112000.0,39300.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,16.711424242424243,31.042833333333338,23.229848484848485,20820510.818181816,5.612128787878787,36.38889393939394,-5.600075757575758,3.9955303030303027,275.0506515151515,0.38311764705882356,34.885384615384616
wheat,IN,IN-03-0122,2009,3.0,27300.0,9100.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,18.574496240601505,32.79341353383458,25.202406015037596,20436229.96992481,5.62845112781955,38.8683007518797,-5.619887218045113,3.8144436090225566,274.51386466165417,0.3523529411764706,30.814307692307697
wheat,IN,IN-03-0122,2010,3.785,208200.0,55000.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,18.51083333333333,33.25526515151515,25.404189393939394,20567421.189393938,5.841045454545455,41.65449242424243,-5.833621212121212,3.139780303030303,272.2814393939395,0.3002941176470588,23.82369230769231
wheat,IN,IN-03-0122,2011,3.594,116100.0,32300.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,16.92128787878788,31.543666666666667,23.665015151515153,21006085.795454547,5.598674242424243,36.92554545454545,-5.592257575757577,4.077749999999999,277.9012878787879,0.42111764705882354,38.76815384615385
wheat,IN,IN-03-0122,2012,2.852,15400.0,5400.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,16.70425757575758,31.53509848484849,23.557712121212123,21204784.977272727,5.741757575757576,38.11263636363637,-5.74025,3.708772727272727,273.5635681818182,0.35652941176470593,31.51092307692308
wheat,IN,IN-03-0122,2013,3.928,70550.0,17960.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,17.965390977443608,32.68736090225564,24.815812030075186,20860042.81954887,5.876075187969925,39.85531578947368,-5.875766917293234,3.140857142857143,272.2436541353384,0.2777647058823529,21.090769230769236
wheat,IN,IN-03-0122,2014,3.347,14460.0,4320.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,17.00814393939394,31.074757575757573,23.47774242424242,20688398.40909091,5.500825757575757,35.034893939393946,-5.409984848484848,4.186909090909091,276.0407424242424,0.4072352941176471,36.64161538461538
wheat,IN,IN-03-0122,2015,3.109,22730.0,7310.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,17.589772727272727,31.305840909090918,23.80548484848485,20348410.59090909,5.473151515151514,34.963757575757576,-5.390068181818182,3.966325757575757,273.9406515151515,0.32694117647058824,26.78676923076923
wheat,IN,IN-03-0122,2016,3.414,42320.0,12400.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,18.230189393939394,32.58332575757576,24.82781060606061,20702682.068181816,5.70530303030303,38.60218181818182,-5.684128787878788,3.2639545454545456,272.4348560606061,0.33105882352941174,27.973
wheat,IN,IN-03-0122,2017,3.843,30900.0,8040.0,340.346,107.236,15.815,1.57,4.0,21.53514,71.1175,7319.0,702.4,9.597,18.591631578947368,33.91346616541353,25.715609022556393,21087789.87969925,6.097601503759399,43.65392481203008,-6.097526315789474,3.4075714285714285,273.0193157894737,0.36294117647058816,32.02515384615384
wheat,IN,IN-03-0123,2003,2.716,132000.0,48600.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,16.500111940298503,30.084052238805967,23.362664179104478,19877712.246268656,5.034455223880597,33.953626865671644,-4.752947761194029,1.7399873417721516,185.31445569620257,0.29111764705882354,27.06253846153846
wheat,IN,IN-03-0123,2004,2.426,94600.0,39000.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,15.757455223880596,29.998977611940298,22.758970149253727,20110186.30597015,4.916813432835822,33.723358208955226,-4.912514925373134,3.172119402985075,195.22323880597014,0.3549411764705882,33.64084615384616
wheat,IN,IN-03-0123,2005,2.659,123100.0,46300.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,15.28059259259259,28.81868148148148,22.117725925925924,19893827.762962963,4.775481481481482,31.754311111111114,-4.7672444444444455,2.3833259259259263,189.2454074074074,0.3327647058823529,31.23261538461538
wheat,IN,IN-03-0123,2006,2.504,170500.0,68100.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,15.535194029850743,29.73784328358209,22.558455223880596,20054441.67164179,4.794970149253731,32.54900746268657,-4.69115671641791,2.414626865671642,189.347052238806,0.3442352941176471,32.90176923076923
wheat,IN,IN-03-0123,2007,2.855,237000.0,83000.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,16.023335820895525,29.50301492537314,22.732805970149254,19835642.82835821,4.679141791044776,31.220962686567166,-4.641395522388061,3.8026044776119403,207.9285447761194,0.37611764705882356,36.01084615384615
wheat,IN,IN-03-0123,2008,2.103,118200.0,56200.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,14.992111940298505,28.571029850746267,21.55335074626866,19886869.925373133,4.79984328358209,31.363156716417915,-4.752641791044776,3.5645,200.88480597014924,0.37523529411764706,36.42630769230769
wheat,IN,IN-03-0123,2009,2.752,178900.0,65000.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,17.007474074074075,30.125985185185183,23.576592592592593,19513098.51851852,4.8236,32.19471851851852,-4.798096296296297,2.9405407407407407,193.2053703703704,0.3584117647058824,34.14653846153846
wheat,IN,IN-03-0123,2010,3.016,280200.0,92900.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,16.553492537313435,30.37876119402985,23.38066417910448,19896857.029850747,4.934059701492537,33.78073134328358,-4.9105,2.210313432835821,186.97402985074626,0.34099999999999997,32.128692307692305
wheat,IN,IN-03-0123,2011,2.72,242100.0,89000.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,15.36811194029851,29.107000000000006,22.116276119402986,20023750.91044776,4.69160447761194,30.86547014925373,-4.674097014925373,3.0385671641791046,194.81858955223882,0.4166470588235294,40.78461538461538
wheat,IN,IN-03-0123,2012,2.915,270800.0,92900.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,14.802544776119404,28.44219402985075,21.41582835820895,20184406.0,4.746559701492537,29.9879776119403,-4.732552238805971,3.5651343283582086,202.76056716417912,0.3907058823529412,38.61823076923077
wheat,IN,IN-03-0123,2013,3.117,290340.0,93160.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,15.541733333333333,29.062748148148152,22.16848888888889,19740229.814814813,4.6915555555555555,30.428037037037036,-4.643659259259259,2.763844444444444,192.34181481481485,0.3990588235294118,38.332153846153844
wheat,IN,IN-03-0123,2014,3.099,272840.0,88030.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,15.101179104477612,28.341999999999995,21.465970149253728,19833860.5,4.606649253731343,28.755589552238803,-4.590074626865671,3.2742462686567158,198.20482089552237,0.42270588235294115,41.045846153846156
wheat,IN,IN-03-0123,2015,2.955,240790.0,81480.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,16.36042537313433,29.5685,22.719313432835822,19433981.04477612,4.803850746268656,31.718888059701495,-4.685208955223881,2.7486940298507463,191.72194776119403,0.4118235294117647,40.316692307692314
wheat,IN,IN-03-0123,2016,2.986,226490.0,75860.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,16.353776119402983,30.113589552238803,22.92612686567164,19729522.14925373,4.874686567164179,32.62643283582089,-4.867813432835821,2.6044328358208957,190.65578358208958,0.4173125,41.14976923076923
wheat,IN,IN-03-0123,2017,3.031,224220.0,73980.0,341.783,110.096,12.862,1.466,6.0,24.33985,71.98252,10780.0,657.0,6.094,16.168933333333335,30.50281481481481,23.113807407407407,20090651.85925926,4.900192592592593,33.68487407407408,-4.892288888888889,2.5915703703703703,191.04900740740743,0.4158823529411765,40.873230769230766
wheat,IN,IN-03-0124,2003,1.176,22100.0,18800.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,18.517595419847332,32.94370229007634,25.416580152671756,20013627.93129771,5.349885496183206,38.67637404580153,-5.281068702290077,2.656169014084507,243.8305774647887,0.3470588235294118,26.983076923076922
wheat,IN,IN-03-0124,2004,1.335,29100.0,21800.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,18.101274809160305,33.004236641221375,25.061755725190842,20321080.809160307,5.3713893129771,39.63311450381679,-5.369717557251908,3.0958015267175574,247.3989389312977,0.3840588235294118,29.20723076923077
wheat,IN,IN-03-0124,2005,1.459,25100.0,17200.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,17.77149242424242,31.886583333333338,24.544227272727273,20095867.477272727,5.315416666666667,37.485446969696966,-5.307962121212122,2.928939393939394,246.24387878787874,0.38923529411764707,30.669153846153847
wheat,IN,IN-03-0124,2006,1.096,19400.0,17700.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,17.946290076335877,33.11598473282442,25.15181679389313,20267338.93129771,5.42263358778626,40.16704580152672,-5.390954198473282,3.477297709923665,249.41441984732822,0.38088235294117645,28.897692307692303
wheat,IN,IN-03-0124,2007,1.93,35900.0,18600.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,18.849984732824428,32.82470229007634,25.572404580152668,20038597.167938933,5.255305343511451,37.64257251908397,-5.237335877862596,4.279511450381679,259.172641221374,0.39358823529411757,30.102153846153843
wheat,IN,IN-03-0124,2008,1.374,29400.0,21400.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,17.663099236641223,31.69722900763359,24.26003816793893,20035836.99236641,5.27983969465649,36.48142748091603,-5.265320610687024,4.1961450381679395,257.4044961832061,0.3894705882352941,30.208999999999996
wheat,IN,IN-03-0124,2009,1.56,28700.0,18400.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,19.407545454545456,33.43118181818181,26.116030303030307,19754437.0,5.198212121212121,38.81203787878788,-5.195916666666666,3.8891439393939393,254.44128030303034,0.39299999999999996,31.152846153846156
wheat,IN,IN-03-0124,2010,2.006,33700.0,16800.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,19.261007633587788,33.54864122137404,26.09819083969466,19851251.641221374,5.314694656488551,39.95899236641222,-5.300954198473282,3.1801450381679395,247.53539694656487,0.406,32.41007692307693
wheat,IN,IN-03-0124,2011,2.082,45800.0,22000.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,17.535236641221374,32.24776335877862,24.51889312977099,20298517.687022902,5.188992366412214,37.0078854961832,-5.181687022900764,3.8386106870229004,254.02652671755723,0.4507058823529412,36.932307692307695
wheat,IN,IN-03-0124,2012,1.877,44100.0,23500.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,17.510404580152674,32.2346641221374,24.534236641221376,20494637.832061067,5.35514503816794,37.99415267175572,-5.355137404580153,3.7305190839694657,251.8381832061069,0.3924705882352941,31.203461538461543
wheat,IN,IN-03-0124,2013,1.678,35740.0,21300.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,18.424401515151512,32.68580303030303,25.22771212121212,20105889.083333332,5.327742424242424,38.28628787878788,-5.324719696969696,3.3684242424242425,248.79959090909094,0.4138823529411764,33.06153846153846
wheat,IN,IN-03-0124,2014,1.615,47310.0,29300.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,18.327946564885497,31.875671755725197,24.744778625954197,19770815.694656488,5.142366412213741,35.10478625954198,-4.947022900763359,4.489862595419847,261.85268702290074,0.4507647058823529,36.53669230769231
wheat,IN,IN-03-0124,2015,1.77,40400.0,22830.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,18.709274809160306,31.91529007633588,24.874992366412215,19698412.93129771,5.173656488549619,34.64046564885496,-5.01812213740458,3.8396183206106866,251.6521984732824,0.44035294117647056,35.406769230769235
wheat,IN,IN-03-0124,2016,1.415,30330.0,21430.0,336.982,102.269,14.599,1.551,4.0,21.87999,72.87551,4931.0,97.8,1.983,18.829259541984737,32.82739694656489,25.33422900763359,19950769.10687023,5.214893129770993,37.41868702290076,-5.19912213740458,3.094465648854962,246.80658015267173,0.4248823529411765,34.148384615384614
